tig4300000019	3822087	3823235	1	0,0,0
tig4300000019	3823315	3823848	1	0,0,0
tig4300000019	3824131	3824526	1	0,0,0
tig4300000019	3824944	3832669	1	0,0,0
tig4300000019	3833026	3833946	1	0,0,0
tig4300000019	3834204	3835046	1	0,0,0
tig4300000019	3835787	3836434	1	0,0,0
tig4300000019	3836730	3837384	1	0,0,0
tig4300000019	3837720	3842069	1	0,0,0
tig4300000019	3842400	3842777	1	0,0,0
tig4300000019	634121	645081	1	0,0,0
tig4300000019	3843655	3846195	1	0,0,0
tig4300000019	3846618	3847787	1	0,0,0
tig4300000019	3849484	3850912	1	0,0,0
tig4300000019	3851814	3853726	1	0,0,0
tig4300000019	3855261	3863941	1	0,0,0
tig4300000019	3865435	3874087	1	0,0,0
tig4300000019	3875259	3881538	1	0,0,0
tig4300000019	3882720	3883856	1	0,0,0
tig4300000019	3884152	3893390	1	0,0,0
tig4300000019	3893854	3902425	1	0,0,0
tig4300000019	645973	646350	1	0,0,0
tig4300000019	3902732	3904210	1	0,0,0
tig4300000019	3904584	3906881	1	0,0,0
tig4300000019	3906976	3909149	1	0,0,0
tig4300000019	3910134	3915332	1	0,0,0
tig4300000019	3916425	3916844	1	0,0,0
tig4300000019	3917560	3917958	1	0,0,0
tig4300000019	3918098	3922003	1	0,0,0
tig4300000019	3923196	3925187	1	0,0,0
tig4300000019	3926906	3937040	1	0,0,0
tig4300000019	3937126	3937729	1	0,0,0
tig4300000019	647699	648163	1	0,0,0
tig4300000019	3937821	3938366	1	0,0,0
tig4300000019	3940874	3941491	1	0,0,0
tig4300000019	3943514	3946271	1	0,0,0
tig4300000019	3948206	3949255	1	0,0,0
tig4300000019	3951556	3952674	1	0,0,0
tig4300000019	3952940	3954752	1	0,0,0
tig4300000019	3956254	3957182	1	0,0,0
tig4300000019	3957599	3960585	1	0,0,0
tig4300000019	3960755	3961443	1	0,0,0
tig4300000019	3961819	3964039	1	0,0,0
tig4300000019	651773	652717	1	0,0,0
tig4300000019	3964341	3966929	1	0,0,0
tig4300000019	3968744	3969582	1	0,0,0
tig4300000019	3971711	3972672	1	0,0,0
tig4300000019	3974660	3977012	1	0,0,0
tig4300000019	3977160	3978558	1	0,0,0
tig4300000019	3978915	3979970	1	0,0,0
tig4300000019	3980004	3981497	1	0,0,0
tig4300000019	3982523	3984397	1	0,0,0
tig4300000019	3984494	3985856	1	0,0,0
tig4300000019	3986401	3987874	1	0,0,0
tig4300000019	655131	657194	1	0,0,0
tig4300000019	3988240	3988542	1	0,0,0
tig4300000019	3989529	3990548	1	0,0,0
tig4300000019	3991991	3996635	1	0,0,0
tig4300000019	3997250	3998022	1	0,0,0
tig4300000019	3998076	3998756	1	0,0,0
tig4300000019	3999473	4000405	1	0,0,0
tig4300000019	4000704	4001710	1	0,0,0
tig4300000019	4002000	4003043	1	0,0,0
tig4300000019	4003652	4005732	1	0,0,0
tig4300000019	4006534	4008630	1	0,0,0
tig4300000019	657594	664565	1	0,0,0
tig4300000019	4009034	4011516	1	0,0,0
tig4300000019	4012325	4013961	1	0,0,0
tig4300000019	4015427	4016374	1	0,0,0
tig4300000019	4017518	4017865	1	0,0,0
tig4300000019	4018018	4021988	1	0,0,0
tig4300000019	4022412	4027278	1	0,0,0
tig4300000019	4027346	4027798	1	0,0,0
tig4300000019	4028600	4029358	1	0,0,0
tig4300000019	4029443	4029814	1	0,0,0
tig4300000019	4029881	4030519	1	0,0,0
tig4300000019	667600	668115	1	0,0,0
tig4300000019	4032833	4033501	1	0,0,0
tig4300000019	4035051	4035965	1	0,0,0
tig4300000019	4036717	4037405	1	0,0,0
tig4300000019	4039382	4040105	1	0,0,0
tig4300000019	4040446	4054835	1	0,0,0
tig4300000019	4064158	4065294	1	0,0,0
tig4300000019	4066183	4067295	1	0,0,0
tig4300000019	4068614	4069186	1	0,0,0
tig4300000019	4069734	4075357	1	0,0,0
tig4300000019	4077560	4077970	1	0,0,0
tig4300000019	670159	670980	1	0,0,0
tig4300000019	4078799	4079620	1	0,0,0
tig4300000019	672258	676515	1	0,0,0
tig4300000019	98470	98772	1	0,0,0
tig4300000019	676928	680005	1	0,0,0
tig4300000019	680668	682628	1	0,0,0
tig4300000019	682718	683296	1	0,0,0
tig4300000019	684664	688420	1	0,0,0
tig4300000019	689060	697336	1	0,0,0
tig4300000019	701695	706693	1	0,0,0
tig4300000019	708731	712111	1	0,0,0
tig4300000019	714000	714999	1	0,0,0
tig4300000019	715138	717059	1	0,0,0
tig4300000019	718986	724821	1	0,0,0
tig4300000019	100146	106642	1	0,0,0
tig4300000019	725559	726426	1	0,0,0
tig4300000019	727370	728305	1	0,0,0
tig4300000019	731652	734382	1	0,0,0
tig4300000019	735270	736136	1	0,0,0
tig4300000019	737571	738469	1	0,0,0
tig4300000019	738898	740295	1	0,0,0
tig4300000019	742981	745230	1	0,0,0
tig4300000019	745250	745810	1	0,0,0
tig4300000019	751373	758500	1	0,0,0
tig4300000019	759800	760927	1	0,0,0
tig4300000019	114912	122025	1	0,0,0
tig4300000019	763378	768299	1	0,0,0
tig4300000019	769045	771149	1	0,0,0
tig4300000019	771612	774588	1	0,0,0
tig4300000019	777675	781677	1	0,0,0
tig4300000019	783122	783406	1	0,0,0
tig4300000019	783486	793397	1	0,0,0
tig4300000019	793411	810899	1	0,0,0
tig4300000019	811193	815920	1	0,0,0
tig4300000019	824216	826914	1	0,0,0
tig4300000019	827279	838103	1	0,0,0
tig4300000019	123928	136771	1	0,0,0
tig4300000019	840097	844761	1	0,0,0
tig4300000019	847104	847415	1	0,0,0
tig4300000019	847688	852007	1	0,0,0
tig4300000019	853933	854572	1	0,0,0
tig4300000019	856271	856666	1	0,0,0
tig4300000019	858284	858667	1	0,0,0
tig4300000019	860549	860929	1	0,0,0
tig4300000019	864717	865370	1	0,0,0
tig4300000019	869480	869863	1	0,0,0
tig4300000019	870387	870758	1	0,0,0
tig4300000019	141452	148234	1	0,0,0
tig4300000019	870916	871299	1	0,0,0
tig4300000019	877507	877890	1	0,0,0
tig4300000019	880696	881789	1	0,0,0
tig4300000019	883919	884473	1	0,0,0
tig4300000019	884713	885822	1	0,0,0
tig4300000019	886401	894398	1	0,0,0
tig4300000019	897643	898470	1	0,0,0
tig4300000019	898814	899281	1	0,0,0
tig4300000019	899467	900936	1	0,0,0
tig4300000019	901376	903061	1	0,0,0
tig4300000019	155987	156691	1	0,0,0
tig4300000019	904068	907895	1	0,0,0
tig4300000019	908983	909778	1	0,0,0
tig4300000019	910326	911276	1	0,0,0
tig4300000019	911556	913399	1	0,0,0
tig4300000019	914184	921600	1	0,0,0
tig4300000019	922455	925604	1	0,0,0
tig4300000019	926023	927390	1	0,0,0
tig4300000019	927986	934812	1	0,0,0
tig4300000019	935229	937181	1	0,0,0
tig4300000019	937753	938562	1	0,0,0
tig4300000019	159160	179789	1	0,0,0
tig4300000019	938701	939669	1	0,0,0
tig4300000019	940315	941442	1	0,0,0
tig4300000019	941694	942650	1	0,0,0
tig4300000019	943985	944873	1	0,0,0
tig4300000019	944966	947927	1	0,0,0
tig4300000019	950006	951648	1	0,0,0
tig4300000019	952864	953985	1	0,0,0
tig4300000019	958387	959331	1	0,0,0
tig4300000019	959577	965299	1	0,0,0
tig4300000019	966648	968012	1	0,0,0
tig4300000019	190784	205240	1	0,0,0
tig4300000019	969274	972567	1	0,0,0
tig4300000019	973329	974898	1	0,0,0
tig4300000019	976841	982833	1	0,0,0
tig4300000019	983338	985350	1	0,0,0
tig4300000019	986508	993933	1	0,0,0
tig4300000019	997483	1001061	1	0,0,0
tig4300000019	1001368	1002072	1	0,0,0
tig4300000019	1004920	1005299	1	0,0,0
tig4300000019	1005453	1006575	1	0,0,0
tig4300000019	1007446	1008472	1	0,0,0
tig4300000019	16286	16636	1	0,0,0
tig4300000019	215330	216413	1	0,0,0
tig4300000019	1012272	1012562	1	0,0,0
tig4300000019	1013121	1014167	1	0,0,0
tig4300000019	1017915	1019732	1	0,0,0
tig4300000019	1020803	1022581	1	0,0,0
tig4300000019	1023151	1023882	1	0,0,0
tig4300000019	1024031	1024318	1	0,0,0
tig4300000019	1024833	1025926	1	0,0,0
tig4300000019	1027417	1029661	1	0,0,0
tig4300000019	1030494	1033247	1	0,0,0
tig4300000019	1037365	1037828	1	0,0,0
tig4300000019	236009	236401	1	0,0,0
tig4300000019	1039351	1040669	1	0,0,0
tig4300000019	1041526	1043304	1	0,0,0
tig4300000019	1043905	1044192	1	0,0,0
tig4300000019	1044911	1045807	1	0,0,0
tig4300000019	1046228	1048488	1	0,0,0
tig4300000019	1048595	1050834	1	0,0,0
tig4300000019	1051443	1051973	1	0,0,0
tig4300000019	1052129	1083329	1	0,0,0
tig4300000019	1084608	1098607	1	0,0,0
tig4300000019	1099129	1122266	1	0,0,0
tig4300000019	236728	237231	1	0,0,0
tig4300000019	1123735	1137611	1	0,0,0
tig4300000019	1138553	1140106	1	0,0,0
tig4300000019	1140589	1142768	1	0,0,0
tig4300000019	1142872	1143996	1	0,0,0
tig4300000019	1147034	1147930	1	0,0,0
tig4300000019	1148420	1150243	1	0,0,0
tig4300000019	1150825	1152012	1	0,0,0
tig4300000019	1152618	1154033	1	0,0,0
tig4300000019	1154944	1155402	1	0,0,0
tig4300000019	1155782	1157307	1	0,0,0
tig4300000019	237310	238202	1	0,0,0
tig4300000019	1160202	1161347	1	0,0,0
tig4300000019	1165380	1166504	1	0,0,0
tig4300000019	1168596	1169003	1	0,0,0
tig4300000019	1170923	1171693	1	0,0,0
tig4300000019	1171988	1172488	1	0,0,0
tig4300000019	1172561	1174053	1	0,0,0
tig4300000019	1174143	1175942	1	0,0,0
tig4300000019	1175945	1180249	1	0,0,0
tig4300000019	1181786	1183094	1	0,0,0
tig4300000019	1183859	1185636	1	0,0,0
tig4300000019	239164	239500	1	0,0,0
tig4300000019	1185950	1189130	1	0,0,0
tig4300000019	1190719	1192776	1	0,0,0
tig4300000019	1194581	1195932	1	0,0,0
tig4300000019	1196237	1198890	1	0,0,0
tig4300000019	1199219	1199524	1	0,0,0
tig4300000019	1199738	1200205	1	0,0,0
tig4300000019	1200753	1204107	1	0,0,0
tig4300000019	1204564	1207866	1	0,0,0
tig4300000019	1208470	1213292	1	0,0,0
tig4300000019	1214299	1215507	1	0,0,0
tig4300000019	239784	240668	1	0,0,0
tig4300000019	1218396	1219178	1	0,0,0
tig4300000019	1221310	1221969	1	0,0,0
tig4300000019	1222330	1223811	1	0,0,0
tig4300000019	1226637	1226909	1	0,0,0
tig4300000019	1230930	1232715	1	0,0,0
tig4300000019	1233620	1235224	1	0,0,0
tig4300000019	1235666	1236657	1	0,0,0
tig4300000019	1236868	1241376	1	0,0,0
tig4300000019	1241769	1243485	1	0,0,0
tig4300000019	1244495	1245860	1	0,0,0
tig4300000019	243323	247903	1	0,0,0
tig4300000019	1246939	1248552	1	0,0,0
tig4300000019	1249022	1249732	1	0,0,0
tig4300000019	1250087	1251574	1	0,0,0
tig4300000019	1251713	1252234	1	0,0,0
tig4300000019	1252330	1252860	1	0,0,0
tig4300000019	1253013	1253929	1	0,0,0
tig4300000019	1254103	1254975	1	0,0,0
tig4300000019	1255553	1256098	1	0,0,0
tig4300000019	1256137	1259280	1	0,0,0
tig4300000019	1259473	1261263	1	0,0,0
tig4300000019	254552	255112	1	0,0,0
tig4300000019	1261512	1263042	1	0,0,0
tig4300000019	1264981	1265507	1	0,0,0
tig4300000019	1266471	1267199	1	0,0,0
tig4300000019	1267774	1269111	1	0,0,0
tig4300000019	1269702	1270451	1	0,0,0
tig4300000019	1273414	1273776	1	0,0,0
tig4300000019	1274116	1274799	1	0,0,0
tig4300000019	1275094	1276431	1	0,0,0
tig4300000019	1277558	1278614	1	0,0,0
tig4300000019	1279603	1281759	1	0,0,0
tig4300000019	255362	258759	1	0,0,0
tig4300000019	1282497	1283986	1	0,0,0
tig4300000019	1289585	1290493	1	0,0,0
tig4300000019	1291945	1293543	1	0,0,0
tig4300000019	1295147	1297300	1	0,0,0
tig4300000019	1298859	1302816	1	0,0,0
tig4300000019	1305382	1307277	1	0,0,0
tig4300000019	1308160	1312547	1	0,0,0
tig4300000019	1312967	1313626	1	0,0,0
tig4300000019	1313935	1314842	1	0,0,0
tig4300000019	1315222	1315626	1	0,0,0
tig4300000019	261284	261631	1	0,0,0
tig4300000019	1317962	1318312	1	0,0,0
tig4300000019	1319426	1319989	1	0,0,0
tig4300000019	1322583	1323236	1	0,0,0
tig4300000019	1323932	1326337	1	0,0,0
tig4300000019	1327166	1327940	1	0,0,0
tig4300000019	1328264	1329855	1	0,0,0
tig4300000019	1330165	1331827	1	0,0,0
tig4300000019	1332453	1334060	1	0,0,0
tig4300000019	1335283	1337128	1	0,0,0
tig4300000019	1338293	1340008	1	0,0,0
tig4300000019	19051	19356	1	0,0,0
tig4300000019	261992	269474	1	0,0,0
tig4300000019	1340408	1341511	1	0,0,0
tig4300000019	1342104	1343284	1	0,0,0
tig4300000019	1345050	1346234	1	0,0,0
tig4300000019	1347658	1348485	1	0,0,0
tig4300000019	1348979	1350463	1	0,0,0
tig4300000019	1357388	1360452	1	0,0,0
tig4300000019	1361242	1362732	1	0,0,0
tig4300000019	1364727	1365455	1	0,0,0
tig4300000019	1366923	1369010	1	0,0,0
tig4300000019	1369577	1369909	1	0,0,0
tig4300000019	276977	284862	1	0,0,0
tig4300000019	1370835	1371470	1	0,0,0
tig4300000019	1372777	1373103	1	0,0,0
tig4300000019	1373538	1375553	1	0,0,0
tig4300000019	1380022	1380360	1	0,0,0
tig4300000019	1380526	1380804	1	0,0,0
tig4300000019	1381724	1382173	1	0,0,0
tig4300000019	1382951	1384555	1	0,0,0
tig4300000019	1386516	1387766	1	0,0,0
tig4300000019	1387956	1390715	1	0,0,0
tig4300000019	1393991	1395920	1	0,0,0
tig4300000019	287540	288508	1	0,0,0
tig4300000019	1399916	1409606	1	0,0,0
tig4300000019	1409806	1410573	1	0,0,0
tig4300000019	1410866	1412012	1	0,0,0
tig4300000019	1413072	1413851	1	0,0,0
tig4300000019	1414833	1416884	1	0,0,0
tig4300000019	1417930	1421439	1	0,0,0
tig4300000019	1422012	1423433	1	0,0,0
tig4300000019	1423899	1424783	1	0,0,0
tig4300000019	1425872	1426927	1	0,0,0
tig4300000019	1429251	1429640	1	0,0,0
tig4300000019	291894	307963	1	0,0,0
tig4300000019	1429682	1432516	1	0,0,0
tig4300000019	1433220	1438586	1	0,0,0
tig4300000019	1441553	1443160	1	0,0,0
tig4300000019	1444190	1448032	1	0,0,0
tig4300000019	1449099	1449419	1	0,0,0
tig4300000019	1449534	1450385	1	0,0,0
tig4300000019	1451484	1452558	1	0,0,0
tig4300000019	1454217	1454606	1	0,0,0
tig4300000019	1457419	1458171	1	0,0,0
tig4300000019	1458176	1459906	1	0,0,0
tig4300000019	310360	318275	1	0,0,0
tig4300000019	1461947	1474257	1	0,0,0
tig4300000019	1474771	1475924	1	0,0,0
tig4300000019	1476684	1480805	1	0,0,0
tig4300000019	1481402	1482850	1	0,0,0
tig4300000019	1485308	1489912	1	0,0,0
tig4300000019	1490462	1491193	1	0,0,0
tig4300000019	1491421	1492292	1	0,0,0
tig4300000019	1494770	1498294	1	0,0,0
tig4300000019	1501807	1503003	1	0,0,0
tig4300000019	1503904	1505148	1	0,0,0
tig4300000019	323625	326329	1	0,0,0
tig4300000019	1506139	1507026	1	0,0,0
tig4300000019	1507687	1508340	1	0,0,0
tig4300000019	1508390	1509019	1	0,0,0
tig4300000019	1509075	1509836	1	0,0,0
tig4300000019	1510980	1511537	1	0,0,0
tig4300000019	1512303	1515199	1	0,0,0
tig4300000019	1515451	1517256	1	0,0,0
tig4300000019	1520069	1520485	1	0,0,0
tig4300000019	1520697	1521662	1	0,0,0
tig4300000019	1522025	1522564	1	0,0,0
tig4300000019	329040	340990	1	0,0,0
tig4300000019	1522713	1523054	1	0,0,0
tig4300000019	1523194	1527330	1	0,0,0
tig4300000019	1528092	1528757	1	0,0,0
tig4300000019	1530710	1531456	1	0,0,0
tig4300000019	1532031	1532333	1	0,0,0
tig4300000019	1533103	1535613	1	0,0,0
tig4300000019	1536217	1538320	1	0,0,0
tig4300000019	1539513	1540529	1	0,0,0
tig4300000019	1541643	1542569	1	0,0,0
tig4300000019	1543076	1543795	1	0,0,0
tig4300000019	342950	361324	1	0,0,0
tig4300000019	1544333	1545253	1	0,0,0
tig4300000019	1546152	1546697	1	0,0,0
tig4300000019	1546900	1547733	1	0,0,0
tig4300000019	1548640	1549362	1	0,0,0
tig4300000019	1550543	1551277	1	0,0,0
tig4300000019	1551461	1552519	1	0,0,0
tig4300000019	1552908	1556904	1	0,0,0
tig4300000019	1557415	1558365	1	0,0,0
tig4300000019	1560230	1561786	1	0,0,0
tig4300000019	1562374	1566939	1	0,0,0
tig4300000019	361688	363005	1	0,0,0
tig4300000019	1567511	1569337	1	0,0,0
tig4300000019	1569970	1571088	1	0,0,0
tig4300000019	1571311	1572399	1	0,0,0
tig4300000019	1572932	1574332	1	0,0,0
tig4300000019	1574967	1575803	1	0,0,0
tig4300000019	1577621	1579108	1	0,0,0
tig4300000019	1579247	1579984	1	0,0,0
tig4300000019	1581642	1582559	1	0,0,0
tig4300000019	1587446	1588111	1	0,0,0
tig4300000019	1589752	1593071	1	0,0,0
tig4300000019	367120	367534	1	0,0,0
tig4300000019	1594542	1595765	1	0,0,0
tig4300000019	1596320	1597738	1	0,0,0
tig4300000019	1597810	1601935	1	0,0,0
tig4300000019	1604843	1606270	1	0,0,0
tig4300000019	1606566	1607699	1	0,0,0
tig4300000019	1608499	1608783	1	0,0,0
tig4300000019	1610435	1611856	1	0,0,0
tig4300000019	1612121	1613251	1	0,0,0
tig4300000019	1613865	1614686	1	0,0,0
tig4300000019	1615718	1616950	1	0,0,0
tig4300000019	20189	21301	1	0,0,0
tig4300000019	368710	369920	1	0,0,0
tig4300000019	1617425	1617940	1	0,0,0
tig4300000019	1618099	1618851	1	0,0,0
tig4300000019	1619195	1619923	1	0,0,0
tig4300000019	1620614	1621294	1	0,0,0
tig4300000019	1621503	1622340	1	0,0,0
tig4300000019	1622503	1628288	1	0,0,0
tig4300000019	1628537	1628953	1	0,0,0
tig4300000019	1629475	1630459	1	0,0,0
tig4300000019	1630996	1632300	1	0,0,0
tig4300000019	1633744	1635493	1	0,0,0
tig4300000019	374251	379415	1	0,0,0
tig4300000019	1636100	1637437	1	0,0,0
tig4300000019	1638132	1639868	1	0,0,0
tig4300000019	1639885	1642695	1	0,0,0
tig4300000019	1644152	1647320	1	0,0,0
tig4300000019	1649593	1652593	1	0,0,0
tig4300000019	1655477	1657264	1	0,0,0
tig4300000019	1657463	1658628	1	0,0,0
tig4300000019	1659348	1660376	1	0,0,0
tig4300000019	1660932	1662772	1	0,0,0
tig4300000019	1663253	1664641	1	0,0,0
tig4300000019	380220	390132	1	0,0,0
tig4300000019	1666123	1666602	1	0,0,0
tig4300000019	1667413	1669214	1	0,0,0
tig4300000019	1669390	1670955	1	0,0,0
tig4300000019	1671275	1672762	1	0,0,0
tig4300000019	1674008	1675636	1	0,0,0
tig4300000019	1676018	1677148	1	0,0,0
tig4300000019	1679635	1680412	1	0,0,0
tig4300000019	1681033	1683308	1	0,0,0
tig4300000019	1683782	1688832	1	0,0,0
tig4300000019	1690110	1692608	1	0,0,0
tig4300000019	390360	392307	1	0,0,0
tig4300000019	1692796	1694572	1	0,0,0
tig4300000019	1695886	1701805	1	0,0,0
tig4300000019	1702590	1702973	1	0,0,0
tig4300000019	1704011	1705114	1	0,0,0
tig4300000019	1705119	1706287	1	0,0,0
tig4300000019	1706663	1707025	1	0,0,0
tig4300000019	1707030	1708010	1	0,0,0
tig4300000019	1708766	1710094	1	0,0,0
tig4300000019	1711407	1713335	1	0,0,0
tig4300000019	1714391	1716140	1	0,0,0
tig4300000019	398628	421601	1	0,0,0
tig4300000019	1716446	1718829	1	0,0,0
tig4300000019	1719234	1720821	1	0,0,0
tig4300000019	1721204	1722337	1	0,0,0
tig4300000019	1725664	1726187	1	0,0,0
tig4300000019	1726720	1728423	1	0,0,0
tig4300000019	1729707	1730840	1	0,0,0
tig4300000019	1732544	1734049	1	0,0,0
tig4300000019	1735773	1738037	1	0,0,0
tig4300000019	1739852	1741483	1	0,0,0
tig4300000019	1741784	1745522	1	0,0,0
tig4300000019	424041	425020	1	0,0,0
tig4300000019	1747285	1747605	1	0,0,0
tig4300000019	1748951	1750372	1	0,0,0
tig4300000019	1750951	1751869	1	0,0,0
tig4300000019	1751906	1752229	1	0,0,0
tig4300000019	1752906	1753559	1	0,0,0
tig4300000019	1757250	1758315	1	0,0,0
tig4300000019	1761615	1762448	1	0,0,0
tig4300000019	1764245	1765723	1	0,0,0
tig4300000019	1766366	1767799	1	0,0,0
tig4300000019	1770462	1773302	1	0,0,0
tig4300000019	425609	426475	1	0,0,0
tig4300000019	1776091	1779904	1	0,0,0
tig4300000019	1780123	1786904	1	0,0,0
tig4300000019	1787748	1788434	1	0,0,0
tig4300000019	1788472	1789155	1	0,0,0
tig4300000019	1789716	1790777	1	0,0,0
tig4300000019	1793538	1794986	1	0,0,0
tig4300000019	1797403	1800003	1	0,0,0
tig4300000019	1802686	1803931	1	0,0,0
tig4300000019	1803998	1805776	1	0,0,0
tig4300000019	1808405	1811796	1	0,0,0
tig4300000019	426842	427198	1	0,0,0
tig4300000019	1813022	1816018	1	0,0,0
tig4300000019	1818485	1819204	1	0,0,0
tig4300000019	1819528	1822360	1	0,0,0
tig4300000019	1824911	1827618	1	0,0,0
tig4300000019	1828197	1828883	1	0,0,0
tig4300000019	1831464	1831949	1	0,0,0
tig4300000019	1832882	1834036	1	0,0,0
tig4300000019	1835312	1837014	1	0,0,0
tig4300000019	1838055	1840802	1	0,0,0
tig4300000019	1841124	1843166	1	0,0,0
tig4300000019	433951	440563	1	0,0,0
tig4300000019	1844094	1845932	1	0,0,0
tig4300000019	1849984	1855775	1	0,0,0
tig4300000019	1859468	1862204	1	0,0,0
tig4300000019	1862772	1869366	1	0,0,0
tig4300000019	1869466	1870756	1	0,0,0
tig4300000019	1873389	1873703	1	0,0,0
tig4300000019	1874334	1874660	1	0,0,0
tig4300000019	1875034	1877070	1	0,0,0
tig4300000019	1877502	1878540	1	0,0,0
tig4300000019	1880532	1882785	1	0,0,0
tig4300000019	443379	446490	1	0,0,0
tig4300000019	1884311	1885938	1	0,0,0
tig4300000019	1886798	1888909	1	0,0,0
tig4300000019	1900701	1909262	1	0,0,0
tig4300000019	1909613	1911701	1	0,0,0
tig4300000019	1912164	1913579	1	0,0,0
