"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016491","GO:0016491","oxidoreductase activity","9/133","491/11023",0.138943560690384,0.578374068841318,0.567186446277136,"evm.model.tig082700000174.65/evm.model.tig082700000210.95/evm.model.tig082700000185.132/evm.model.tig082700000106.358/evm.model.tig082700000273.3/evm.model.tig082700000020.378/evm.model.tig082700000206.17/evm.model.tig082700000254.82/evm.model.tig082700000331.36",9
"GO:0008242","GO:0008242","omega peptidase activity","1/133","13/11023",0.146059955460628,0.578374068841318,0.567186446277136,"evm.model.tig082700000016.828",1
"GO:0015385","GO:0015385","sodium:proton antiporter activity","1/133","13/11023",0.146059955460628,0.578374068841318,0.567186446277136,"evm.model.tig082700000156.29",1
"GO:0016746","GO:0016746","acyltransferase activity","4/133","170/11023",0.149763779160548,0.578374068841318,0.567186446277136,"evm.model.tig082700000016.598/evm.model.tig082700000151.34/evm.model.tig082700000020.609/evm.model.tig082700000331.1",4
"GO:0016702","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","1/133","14/11023",0.156375489150341,0.578374068841318,0.567186446277136,"evm.model.tig082700000246.10",1
"GO:0019205","GO:0019205","nucleobase-containing compound kinase activity","1/133","14/11023",0.156375489150341,0.578374068841318,0.567186446277136,"evm.model.tig082700000228.18",1
"GO:0008330","GO:0008330","protein tyrosine/threonine phosphatase activity","1/133","15/11023",0.166567337632765,0.578374068841318,0.567186446277136,"evm.model.tig082700002120.400",1
"GO:0035174","GO:0035174","histone serine kinase activity","1/133","15/11023",0.166567337632765,0.578374068841318,0.567186446277136,"evm.model.tig082700000071.393",1
"GO:0008289","GO:0008289","lipid binding","2/133","61/11023",0.167567745599622,0.578374068841318,0.567186446277136,"evm.model.tig082700000308.52/evm.model.tig082700000272.53",2
"GO:0004222","GO:0004222","metalloendopeptidase activity","6/133","310/11023",0.17194958787828,0.578374068841318,0.567186446277136,"evm.model.tig082700000196.73/evm.model.tig082700000253.24/evm.model.tig082700000196.53/evm.model.tig082700000127.245/evm.model.tig082700000125.59/evm.model.tig082700000067.70",6
"GO:0004693","GO:0004693","cyclin-dependent protein serine/threonine kinase activity","1/133","16/11023",0.176636972815799,0.578374068841318,0.567186446277136,"evm.model.tig082700000128.205",1
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/133","17/11023",0.186585849223131,0.578374068841318,0.567186446277136,"evm.model.tig082700002120.400",1
"GO:0016757","GO:0016757","glycosyltransferase activity","3/133","124/11023",0.188673776731788,0.578374068841318,0.567186446277136,"evm.model.tig082700000303.36/evm.model.tig082700000217.28/evm.model.tig082700000120.274",3
"GO:0015293","GO:0015293","symporter activity","1/133","18/11023",0.196415404197992,0.578374068841318,0.567186446277136,"evm.model.tig082700000287.12",1
"GO:0004114","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","1/133","19/11023",0.206127058104549,0.578374068841318,0.567186446277136,"evm.model.tig082700000509.13",1
"GO:0005484","GO:0005484","SNAP receptor activity","1/133","19/11023",0.206127058104549,0.578374068841318,0.567186446277136,"evm.model.tig082700000139.233",1
"GO:0106310","GO:0106310","protein serine kinase activity","4/133","195/11023",0.209426367592454,0.578374068841318,0.567186446277136,"evm.model.tig082700000016.598/evm.model.tig082700000071.393/evm.model.tig082700000128.205/evm.model.tig082700000106.258",4
"GO:0000149","GO:0000149","SNARE binding","1/133","20/11023",0.21572221452695,0.578374068841318,0.567186446277136,"evm.model.tig082700000139.233",1
"GO:0015299","GO:0015299","solute:proton antiporter activity","1/133","20/11023",0.21572221452695,0.578374068841318,0.567186446277136,"evm.model.tig082700000156.29",1
"GO:0019825","GO:0019825","oxygen binding","1/133","20/11023",0.21572221452695,0.578374068841318,0.567186446277136,"evm.model.tig082700000331.36",1
"GO:0016881","GO:0016881","acid-amino acid ligase activity","3/133","134/11023",0.219747518197799,0.578374068841318,0.567186446277136,"evm.model.tig082700000067.63/evm.model.tig082700000153.155/evm.model.tig082700000096.347",3
"GO:0005198","GO:0005198","structural molecule activity","1/133","21/11023",0.22520226046605,0.578374068841318,0.567186446277136,"evm.model.tig082700000153.175",1
"GO:0016209","GO:0016209","antioxidant activity","1/133","22/11023",0.234568566533857,0.578374068841318,0.567186446277136,"evm.model.tig082700000331.36",1
"GO:0030544","GO:0030544","Hsp70 protein binding","1/133","22/11023",0.234568566533857,0.578374068841318,0.567186446277136,"evm.model.tig082700000106.463",1
"GO:0031624","GO:0031624","ubiquitin conjugating enzyme binding","1/133","23/11023",0.24382248714571,0.578374068841318,0.567186446277136,"evm.model.tig082700000215.122",1
"GO:0051879","GO:0051879","Hsp90 protein binding","1/133","23/11023",0.24382248714571,0.578374068841318,0.567186446277136,"evm.model.tig082700000240.31",1
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","2/133","80/11023",0.251314303928624,0.578374068841318,0.567186446277136,"evm.model.tig082700000067.63/evm.model.tig082700000259.6",2
"GO:0046983","GO:0046983","protein dimerization activity","1/133","24/11023",0.252965360710221,0.578374068841318,0.567186446277136,"evm.model.tig082700002120.376",1
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","1/133","25/11023",0.261998509817007,0.578374068841318,0.567186446277136,"evm.model.tig082700000287.12",1
"GO:0140326","GO:0140326","ATPase-coupled intramembrane lipid transporter activity","1/133","25/11023",0.261998509817007,0.578374068841318,0.567186446277136,"evm.model.tig082700000174.171",1
"GO:0003723","GO:0003723","RNA binding","7/133","440/11023",0.28132648005757,0.583078430959462,0.571799810837439,"evm.model.tig082700000120.274/evm.model.tig082700000128.3/evm.model.tig082700000071.429/evm.model.tig082700000147.107/evm.model.tig082700000351.16/evm.model.tig082700000122.322/evm.model.tig082700000240.31",7
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","1/133","29/11023",0.29705977012483,0.583078430959462,0.571799810837439,"evm.model.tig082700002120.400",1
"GO:0030553","GO:0030553","cGMP binding","1/133","29/11023",0.29705977012483,0.583078430959462,0.571799810837439,"evm.model.tig082700000106.258",1
"GO:0003950","GO:0003950","NAD+ ADP-ribosyltransferase activity","1/133","30/11023",0.30556359499052,0.583078430959462,0.571799810837439,"evm.model.tig082700000120.274",1
"GO:0015297","GO:0015297","antiporter activity","1/133","30/11023",0.30556359499052,0.583078430959462,0.571799810837439,"evm.model.tig082700000156.29",1
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","1/133","30/11023",0.30556359499052,0.583078430959462,0.571799810837439,"evm.model.tig082700000174.65",1
"GO:0051287","GO:0051287","NAD binding","1/133","30/11023",0.30556359499052,0.583078430959462,0.571799810837439,"evm.model.tig082700000106.358",1
"GO:0008237","GO:0008237","metallopeptidase activity","2/133","94/11023",0.31394695577683,0.583078430959462,0.571799810837439,"evm.model.tig082700000253.24/evm.model.tig082700000116.208",2
"GO:0020037","GO:0020037","heme binding","2/133","94/11023",0.31394695577683,0.583078430959462,0.571799810837439,"evm.model.tig082700000174.65/evm.model.tig082700000331.36",2
"GO:0140658","GO:0140658","ATP-dependent chromatin remodeler activity","1/133","31/11023",0.313965308978172,0.583078430959462,0.571799810837439,"evm.model.tig082700000132.33",1
"GO:0004497","GO:0004497","monooxygenase activity","1/133","34/11023",0.33856988320102,0.609425789761836,0.597637526622044,"evm.model.tig082700000174.65",1
"GO:0043130","GO:0043130","ubiquitin binding","1/133","34/11023",0.33856988320102,0.609425789761836,0.597637526622044,"evm.model.tig082700000259.6",1
"GO:0051087","GO:0051087","chaperone binding","1/133","35/11023",0.346575179909935,0.614383273476703,0.602499116589839,"evm.model.tig082700000106.463",1
"GO:0051539","GO:0051539","4 iron, 4 sulfur cluster binding","1/133","37/11023",0.362298414547248,0.627422898036908,0.615286512694763,"evm.model.tig082700000254.82",1
"GO:0016798","GO:0016798","hydrolase activity, acting on glycosyl bonds","6/133","406/11023",0.365755068502367,0.627422898036908,0.615286512694763,"evm.model.tig082700000196.53/evm.model.tig082700000212.53/evm.model.tig082700000210.105/evm.model.tig082700000298.83/evm.model.tig082700000206.17/evm.model.tig082700000360.24",6
"GO:0031072","GO:0031072","heat shock protein binding","1/133","38/11023",0.370018632175612,0.627422898036908,0.615286512694763,"evm.model.tig082700000106.463",1
"GO:0008559","GO:0008559","ABC-type xenobiotic transporter activity","1/133","40/11023",0.385181866492844,0.643803976852326,0.631350728537144,"evm.model.tig082700000270.84",1
"GO:0008483","GO:0008483","transaminase activity","1/133","43/11023",0.407250116179189,0.654162129202667,0.641508520765548,"evm.model.tig082700000120.105",1
"GO:0070740","GO:0070740","tubulin-glutamic acid ligase activity","1/133","43/11023",0.407250116179189,0.654162129202667,0.641508520765548,"evm.model.tig082700000067.63",1
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/133","44/11023",0.414430055573375,0.654162129202667,0.641508520765548,"evm.model.tig082700002120.400",1
"GO:0003678","GO:0003678","DNA helicase activity","1/133","45/11023",0.421523670894328,0.654162129202667,0.641508520765548,"evm.model.tig082700000156.147",1
"GO:0005506","GO:0005506","iron ion binding","1/133","45/11023",0.421523670894328,0.654162129202667,0.641508520765548,"evm.model.tig082700000174.65",1
"GO:0003924","GO:0003924","GTPase activity","4/133","275/11023",0.424925827516262,0.654162129202667,0.641508520765548,"evm.model.tig082700000210.5/evm.model.tig082700000111.337/evm.model.tig082700000020.652/evm.model.tig082700000096.23",4
"GO:0016788","GO:0016788","hydrolase activity, acting on ester bonds","1/133","47/11023",0.435456037522853,0.655047178122411,0.642376449980592,"evm.model.tig082700000071.507",1
"GO:0003746","GO:0003746","translation elongation factor activity","1/133","48/11023",0.44229681257838,0.655047178122411,0.642376449980592,"evm.model.tig082700000310.52",1
"GO:0015631","GO:0015631","tubulin binding","1/133","48/11023",0.44229681257838,0.655047178122411,0.642376449980592,"evm.model.tig082700000067.63",1
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","1/133","50/11023",0.455732515970021,0.666508804606156,0.653616371588583,"evm.model.tig082700000210.95",1
"GO:0009931","GO:0009931","calcium-dependent protein serine/threonine kinase activity","1/133","52/11023",0.468846913408591,0.668964498400062,0.656024564332945,"evm.model.tig082700000215.69",1
"GO:0017018","GO:0017018","myosin phosphatase activity","1/133","52/11023",0.468846913408591,0.668964498400062,0.656024564332945,"evm.model.tig082700002120.400",1
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","1/133","54/11023",0.481647631886395,0.670029566631243,0.657069030704503,"evm.model.tig082700000215.69",1
"GO:0005249","GO:0005249","voltage-gated potassium channel activity","3/133","215/11023",0.482450056316999,0.670029566631243,0.657069030704503,"evm.model.tig082700000153.155/evm.model.tig082700000096.347/evm.model.tig082700000147.168",3
"GO:0030170","GO:0030170","pyridoxal phosphate binding","1/133","55/11023",0.487932695698876,0.670029566631243,0.657069030704503,"evm.model.tig082700000120.105",1
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","1/133","56/11023",0.49414211869961,0.670029566631243,0.657069030704503,"evm.model.tig082700000106.358",1
"GO:0003677","GO:0003677","DNA binding","5/133","386/11023",0.500376024530171,0.670029566631243,0.657069030704503,"evm.model.tig082700002120.376/evm.model.tig082700000067.198/evm.model.tig082700000160.60/evm.model.tig082700000310.52/evm.model.tig082700000156.147",5
"GO:0043531","GO:0043531","ADP binding","1/133","58/11023",0.506337645650219,0.670029566631243,0.657069030704503,"evm.model.tig082700002117.2",1
"GO:0051536","GO:0051536","iron-sulfur cluster binding","1/133","59/11023",0.512325524640508,0.670029566631243,0.657069030704503,"evm.model.tig082700000254.82",1
"GO:0016874","GO:0016874","ligase activity","4/133","311/11023",0.519881904660615,0.670029566631243,0.657069030704503,"evm.model.tig082700000254.59/evm.model.tig082700000067.63/evm.model.tig082700000153.155/evm.model.tig082700000096.347",4
"GO:0008236","GO:0008236","serine-type peptidase activity","2/133","144/11023",0.521134107379855,0.670029566631243,0.657069030704503,"evm.model.tig082700000020.378/evm.model.tig082700000071.127",2
"GO:0035091","GO:0035091","phosphatidylinositol binding","1/133","71/11023",0.578796231967771,0.720818249801677,0.7068752967016,"evm.model.tig082700000215.29",1
"GO:0030246","GO:0030246","carbohydrate binding","5/133","423/11023",0.582373339825245,0.720818249801677,0.7068752967016,"evm.model.tig082700000075.461/evm.model.tig082700000212.53/evm.model.tig082700000125.98/evm.model.tig082700000140.184/evm.model.tig082700000067.70",5
"GO:0004722","GO:0004722","protein serine/threonine phosphatase activity","1/133","73/11023",0.588964690071752,0.720818249801677,0.7068752967016,"evm.model.tig082700002120.400",1
"GO:0005515","GO:0005515","protein binding","1/133","73/11023",0.588964690071752,0.720818249801677,0.7068752967016,"evm.model.tig082700000128.205",1
"GO:0004252","GO:0004252","serine-type endopeptidase activity","2/133","165/11023",0.595162917611519,0.720818249801677,0.7068752967016,"evm.model.tig082700000020.378/evm.model.tig082700000071.127",2
"GO:0003690","GO:0003690","double-stranded DNA binding","1/133","75/11023",0.598889468556428,0.720818249801677,0.7068752967016,"evm.model.tig082700000067.356",1
"GO:0051082","GO:0051082","unfolded protein binding","1/133","76/11023",0.603762294705678,0.720818249801677,0.7068752967016,"evm.model.tig082700000106.463",1
"GO:0005525","GO:0005525","GTP binding","4/133","350/11023",0.613824307084881,0.72542872655486,0.711396591943137,"evm.model.tig082700000210.5/evm.model.tig082700000111.337/evm.model.tig082700000020.652/evm.model.tig082700000096.23",4
"GO:0000287","GO:0000287","magnesium ion binding","1/133","80/11023",0.622673019429041,0.726626773282679,0.712571464577706,"evm.model.tig082700000113.281",1
"GO:0042626","GO:0042626","ATPase-coupled transmembrane transporter activity","1/133","81/11023",0.627259009414962,0.726626773282679,0.712571464577706,"evm.model.tig082700000270.84",1
"GO:0008569","GO:0008569","minus-end-directed microtubule motor activity","1/133","83/11023",0.636265681035292,0.729834163540482,0.715716813548471,"evm.model.tig082700000096.100",1
"GO:0016779","GO:0016779","nucleotidyltransferase activity","1/133","87/11023",0.653636064696126,0.742479801645114,0.728117844168398,"evm.model.tig082700000075.158",1
"GO:0005516","GO:0005516","calmodulin binding","1/133","91/11023",0.670182853953109,0.751246356577663,0.736714825613723,"evm.model.tig082700000215.69",1
"GO:0004519","GO:0004519","endonuclease activity","1/133","92/11023",0.674195448210723,0.751246356577663,0.736714825613723,"evm.model.tig082700000195.80",1
"GO:0003777","GO:0003777","microtubule motor activity","1/133","97/11023",0.693543105250375,0.760131238417659,0.745427845141924,"evm.model.tig082700000122.243",1
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity","1/133","98/11023",0.697273543379764,0.760131238417659,0.745427845141924,"evm.model.tig082700002117.581",1
"GO:0008234","GO:0008234","cysteine-type peptidase activity","2/133","201/11023",0.701659604693223,0.760131238417659,0.745427845141924,"evm.model.tig082700000153.283/evm.model.tig082700000259.6",2
"GO:0003774","GO:0003774","cytoskeletal motor activity","1/133","105/11023",0.722154400675472,0.775156558523213,0.760162527026813,"evm.model.tig082700000122.243",1
"GO:0016772","GO:0016772","transferase activity, transferring phosphorus-containing groups","1/133","112/11023",0.745004431248389,0.788351925387765,0.773102652876891,"evm.model.tig082700002117.581",1
"GO:0022857","GO:0022857","transmembrane transporter activity","2/133","220/11023",0.747923621521726,0.788351925387765,0.773102652876891,"evm.model.tig082700000172.34/evm.model.tig082700000196.57",2
"GO:0005216","GO:0005216","ion channel activity","4/133","424/11023",0.758111811842285,0.791956089156673,0.776637100477529,"evm.model.tig082700000153.116/evm.model.tig082700000147.168/evm.model.tig082700000106.258/evm.model.tig082700000116.208",4
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","1/133","121/11023",0.771662336167538,0.798977817093823,0.783523005517109,"evm.model.tig082700002120.400",1
"GO:0140359","GO:0140359","ABC-type transporter activity","1/133","128/11023",0.790467394982369,0.811269168534537,0.795576602521498,"evm.model.tig082700000270.84",1
"GO:0004650","GO:0004650","polygalacturonase activity","2/133","248/11023",0.804885365718595,0.818883372078919,0.803043522776448,"evm.model.tig082700000210.105/evm.model.tig082700000360.24",2
"GO:0004386","GO:0004386","helicase activity","1/133","162/11023",0.862085386949191,0.869517157526339,0.852697887272793,"evm.model.tig082700000156.147",1
"GO:0016791","GO:0016791","phosphatase activity","1/133","185/11023",0.896149027741462,0.896149027741462,0.878814611100489,"evm.model.tig082700002120.400",1
