"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"ko04064","ko04064","NF-kappa B signaling pathway","1/32","17/4543",0.113417645841117,0.531851315891147,0.530886068493885,"evm.model.tig082700000163.179",1
"ko05163","ko05163","Human cytomegalovirus infection","3/32","172/4543",0.118993752332823,0.531851315891147,0.530886068493885,"evm.model.tig082700000215.38/evm.model.tig082700000016.598/evm.model.tig082700000272.32",3
"ko00740","ko00740","Riboflavin metabolism","1/32","18/4543",0.119686014231105,0.531851315891147,0.530886068493885,"evm.model.tig082700000273.61",1
"ko04373","ko04373",NA,"2/32","86/4543",0.122050465064511,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04745","ko04745","Phototransduction - fly","2/32","89/4543",0.129107557002334,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00965","ko00965","Betalain biosynthesis","1/32","20/4543",0.132094205227665,0.531851315891147,0.530886068493885,"evm.model.tig082700000020.378",1
"ko04260","ko04260","Cardiac muscle contraction","1/32","20/4543",0.132094205227665,0.531851315891147,0.530886068493885,"evm.model.tig082700000156.29",1
"ko00510","ko00510","N-Glycan biosynthesis","1/32","21/4543",0.13823459555106,0.531851315891147,0.530886068493885,"evm.model.tig082700000075.158",1
"ko04015","ko04015","Rap1 signaling pathway","2/32","93/4543",0.138666457946818,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04740","ko04740","Olfactory transduction","2/32","94/4543",0.141081183573932,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00830","ko00830","Retinol metabolism","1/32","22/4543",0.14433289120395,0.531851315891147,0.530886068493885,"evm.model.tig082700000185.132",1
"ko05031","ko05031","Amphetamine addiction","2/32","96/4543",0.145938914106935,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04024","ko04024","cAMP signaling pathway","3/32","189/4543",0.146150740528126,0.531851315891147,0.530886068493885,"evm.model.tig082700000215.38/evm.model.tig082700000016.598/evm.model.tig082700000272.32",3
"ko04722","ko04722","Neurotrophin signaling pathway","2/32","97/4543",0.14838143830131,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko03022","ko03022","Basal transcription factors","1/32","23/4543",0.150389371513941,0.531851315891147,0.530886068493885,"evm.model.tig082700000184.86",1
"ko04510","ko04510","Focal adhesion","2/32","99/4543",0.153292623129046,0.531851315891147,0.530886068493885,"evm.model.tig082700000215.38/evm.model.tig082700000163.179",2
"ko04626","ko04626","Plant-pathogen interaction","2/32","99/4543",0.153292623129046,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04114","ko04114","Oocyte meiosis","3/32","204/4543",0.171696387181044,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32/evm.model.tig082700000071.393",3
"ko00511","ko00511","Other glycan degradation","1/32","27/4543",0.174202663384701,0.531851315891147,0.530886068493885,"evm.model.tig082700000212.53",1
"ko00630","ko00630","Glyoxylate and dicarboxylate metabolism","1/32","28/4543",0.180054194556466,0.531851315891147,0.530886068493885,"evm.model.tig082700000289.29",1
"ko04670","ko04670","Leukocyte transendothelial migration","1/32","28/4543",0.180054194556466,0.531851315891147,0.530886068493885,"evm.model.tig082700000215.38",1
"ko04261","ko04261","Adrenergic signaling in cardiomyocytes","2/32","110/4543",0.180851732865145,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04625","ko04625","C-type lectin receptor signaling pathway","2/32","110/4543",0.180851732865145,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05214","ko05214","Glioma","2/32","111/4543",0.183397005479706,0.531851315891147,0.530886068493885,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00950","ko00950","Isoquinoline alkaloid biosynthesis","1/32","30/4543",0.191636994035504,0.53643416897892,0.535460604243931,"evm.model.tig082700000020.378",1
"ko05152","ko05152","Tuberculosis","2/32","116/4543",0.196205735509334,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04750","ko04750","Inflammatory mediator regulation of TRP channels","2/32","120/4543",0.206540034994512,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04921","ko04921","Oxytocin signaling pathway","3/32","228/4543",0.215044493718481,0.53643416897892,0.535460604243931,"evm.model.tig082700000215.38/evm.model.tig082700000016.598/evm.model.tig082700000272.32",3
"ko04971","ko04971","Gastric acid secretion","2/32","124/4543",0.216939177712758,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04130","ko04130","SNARE interactions in vesicular transport","1/32","36/4543",0.225442299672021,0.53643416897892,0.535460604243931,"evm.model.tig082700000139.233",1
"ko04924","ko04924","Renin secretion","2/32","130/4543",0.23263513131501,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04014","ko04014","Ras signaling pathway","2/32","131/4543",0.235260337643198,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04970","ko04970","Salivary secretion","2/32","131/4543",0.235260337643198,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00770","ko00770","Pantothenate and CoA biosynthesis","1/32","38/4543",0.236403287743575,0.53643416897892,0.535460604243931,"evm.model.tig082700000075.454",1
"ko04657","ko04657","IL-17 signaling pathway","1/32","39/4543",0.24182728214806,0.53643416897892,0.535460604243931,"evm.model.tig082700000122.243",1
"ko04713","ko04713","Circadian entrainment","2/32","134/4543",0.243148573531587,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04720","ko04720","Long-term potentiation","2/32","136/4543",0.248416381163368,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05034","ko05034","Alcoholism","2/32","139/4543",0.256328593347614,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko03410","ko03410","Base excision repair","1/32","42/4543",0.257876265954982,0.53643416897892,0.535460604243931,"evm.model.tig082700002120.252",1
"ko04912","ko04912","GnRH signaling pathway","2/32","140/4543",0.258968219507065,0.53643416897892,0.535460604243931,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04350","ko04350","TGF-beta signaling pathway","1/32","45/4543",0.273595923407768,0.537581870095037,0.536606222417913,"evm.model.tig082700000215.38",1
"ko00310","ko00310","Lysine degradation","1/32","46/4543",0.278763760324387,0.537581870095037,0.536606222417913,"evm.model.tig082700000210.95",1
"ko04915","ko04915","Estrogen signaling pathway","2/32","149/4543",0.282747994411417,0.537581870095037,0.536606222417913,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00350","ko00350","Tyrosine metabolism","1/32","47/4543",0.283895972837088,0.537581870095037,0.536606222417913,"evm.model.tig082700000020.378",1
"ko05222","ko05222","Small cell lung cancer","1/32","48/4543",0.288992798653194,0.537581870095037,0.536606222417913,"evm.model.tig082700000163.179",1
"ko04070","ko04070","Phosphatidylinositol signaling system","2/32","154/4543",0.295954248051503,0.537581870095037,0.536606222417913,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko00270","ko00270","Cysteine and methionine metabolism","1/32","50/4543",0.299081233366483,0.537581870095037,0.536606222417913,"evm.model.tig082700000016.678",1
"ko04360","ko04360","Axon guidance","1/32","50/4543",0.299081233366483,0.537581870095037,0.536606222417913,"evm.model.tig082700000215.38",1
"ko04925","ko04925","Aldosterone synthesis and secretion","2/32","156/4543",0.301231220311874,0.537581870095037,0.536606222417913,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04728","ko04728","Dopaminergic synapse","2/32","158/4543",0.306503647392413,0.538703380265453,0.537725697179672,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04120","ko04120","Ubiquitin mediated proteolysis","2/32","164/4543",0.322284883277381,0.549780095002592,0.548782308986253,"evm.model.tig082700000163.179/evm.model.tig082700000075.249",2
"ko05167","ko05167","Kaposi sarcoma-associated herpesvirus infection","2/32","164/4543",0.322284883277381,0.549780095002592,0.548782308986253,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04137","ko04137","Mitophagy - animal","1/32","57/4543",0.33331029974442,0.555431128779968,0.554423086803961,"evm.model.tig082700000210.5",1
"ko04922","ko04922","Glucagon signaling pathway","2/32","171/4543",0.340604467988377,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05417","ko05417","Lipid and atherosclerosis","2/32","171/4543",0.340604467988377,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05010","ko05010","Alzheimer disease","3/32","300/4543",0.354922768078123,0.555431128779968,0.554423086803961,"evm.model.tig082700000120.201/evm.model.tig082700000016.598/evm.model.tig082700000272.32",3
"ko03018","ko03018","RNA degradation","1/32","62/4543",0.356762281501436,0.555431128779968,0.554423086803961,"evm.model.tig082700000351.16",1
"ko05418","ko05418","Fluid shear stress and atherosclerosis","2/32","178/4543",0.358793892337491,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04217","ko04217","Necroptosis","1/32","64/4543",0.365917555497154,0.555431128779968,0.554423086803961,"evm.model.tig082700000163.179",1
"ko04146","ko04146","Peroxisome","1/32","65/4543",0.37044772701403,0.555431128779968,0.554423086803961,"evm.model.tig082700000210.95",1
"ko00983","ko00983","Drug metabolism - other enzymes","1/32","66/4543",0.374946537361406,0.555431128779968,0.554423086803961,"evm.model.tig082700000303.36",1
"ko04218","ko04218","Cellular senescence","2/32","185/4543",0.376823444380204,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04020","ko04020","Calcium signaling pathway","2/32","187/4543",0.381941570002829,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05170","ko05170","Human immunodeficiency virus 1 infection","2/32","189/4543",0.387043865781849,0.555431128779968,0.554423086803961,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko04136","ko04136","Autophagy - other","1/32","70/4543",0.392632349654805,0.555431128779968,0.554423086803961,"evm.model.tig082700000120.201",1
"ko05143","ko05143","African trypanosomiasis","1/32","70/4543",0.392632349654805,0.555431128779968,0.554423086803961,"evm.model.tig082700000253.24",1
"ko01232","ko01232","Nucleotide metabolism","1/32","72/4543",0.401292488372265,0.560842513869671,0.559824650868093,"evm.model.tig082700000303.36",1
"ko05206","ko05206","MicroRNAs in cancer","1/32","76/4543",0.418255341926507,0.57590972218086,0.574864513973636,"evm.model.tig082700000215.38",1
"ko05022","ko05022","Pathways of neurodegeneration - multiple diseases","4/32","470/4543",0.425813189390157,0.57590972218086,0.574864513973636,"evm.model.tig082700000212.123/evm.model.tig082700000120.201/evm.model.tig082700000016.598/evm.model.tig082700000272.32",4
"ko04062","ko04062","Chemokine signaling pathway","1/32","79/4543",0.430670989854597,0.57590972218086,0.574864513973636,"evm.model.tig082700000215.38",1
"ko04910","ko04910","Insulin signaling pathway","2/32","208/4543",0.434625703152786,0.57590972218086,0.574864513973636,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko05145","ko05145","Toxoplasmosis","1/32","82/4543",0.442829770786574,0.57590972218086,0.574864513973636,"evm.model.tig082700000163.179",1
"ko01524","ko01524","Platinum drug resistance","1/32","83/4543",0.446826508588599,0.57590972218086,0.574864513973636,"evm.model.tig082700000163.179",1
"ko04139","ko04139","Mitophagy - yeast","1/32","83/4543",0.446826508588599,0.57590972218086,0.574864513973636,"evm.model.tig082700000120.201",1
"ko00230","ko00230","Purine metabolism","1/32","85/4543",0.45473683104731,0.579664531884483,0.578612509140591,"evm.model.tig082700000303.36",1
"ko04810","ko04810","Regulation of actin cytoskeleton","1/32","89/4543",0.470230054273322,0.592898764083753,0.591822722769627,"evm.model.tig082700000215.38",1
"ko04914","ko04914","Progesterone-mediated oocyte maturation","1/32","91/4543",0.477815878040328,0.594276913528792,0.593198371035999,"evm.model.tig082700000071.393",1
"ko04071","ko04071","Sphingolipid signaling pathway","1/32","92/4543",0.481569223031952,0.594276913528792,0.593198371035999,"evm.model.tig082700000215.38",1
"ko05140","ko05140","Leishmaniasis","1/32","96/4543",0.496322949345115,0.606036443410878,0.60493655875859,"evm.model.tig082700000253.24",1
"ko05207","ko05207","Chemical carcinogenesis - receptor activation","1/32","99/4543",0.507120478283667,0.612770577926097,0.611658471614072,"evm.model.tig082700000163.179",1
"ko04530","ko04530","Tight junction","1/32","101/4543",0.514193890280853,0.614912281160607,0.613796287909862,"evm.model.tig082700000215.38",1
"ko04611","ko04611","Platelet activation","1/32","110/4543",0.544825716747332,0.644895746353985,0.643725336650984,"evm.model.tig082700000215.38",1
"ko05166","ko05166","Human T-cell leukemia virus 1 infection","1/32","113/4543",0.554614072370273,0.649850832272239,0.648671429672834,"evm.model.tig082700000163.179",1
"ko05012","ko05012","Parkinson disease","2/32","268/4543",0.571338840858649,0.662753055396033,0.661550236783699,"evm.model.tig082700000016.598/evm.model.tig082700000272.32",2
"ko01200","ko01200","Carbon metabolism","1/32","122/4543",0.582771210158894,0.669321389885463,0.668106650520879,"evm.model.tig082700000289.29",1
"ko04621","ko04621","NOD-like receptor signaling pathway","1/32","124/4543",0.58878998465816,0.669604296277907,0.668389043471595,"evm.model.tig082700000163.179",1
"ko01110","ko01110","Biosynthesis of secondary metabolites","3/32","431/4543",0.597033146717147,0.672386844846495,0.671166542042781,"evm.model.tig082700000020.378/evm.model.tig082700000289.29/evm.model.tig082700000303.36",3
"ko05130","ko05130","Pathogenic Escherichia coli infection","1/32","130/4543",0.606345954743897,0.676308949522039,0.675081528561019,"evm.model.tig082700000215.38",1
"ko03040","ko03040","Spliceosome","1/32","134/4543",0.617644178966223,0.681503235830345,0.680266387852431,"evm.model.tig082700000140.111",1
"ko05016","ko05016","Huntington disease","2/32","296/4543",0.626935805345932,0.681503235830345,0.680266387852431,"evm.model.tig082700000212.123/evm.model.tig082700000120.201",2
"ko04212","ko04212","Longevity regulating pathway - worm","1/32","138/4543",0.628627984774542,0.681503235830345,0.680266387852431,"evm.model.tig082700000120.201",1
"ko04150","ko04150","mTOR signaling pathway","1/32","154/4543",0.669585248008664,0.719184155268565,0.717878920866989,"evm.model.tig082700000120.201",1
"ko05017","ko05017","Spinocerebellar ataxia","1/32","164/4543",0.692923579875996,0.72880989618563,0.727487192199812,"evm.model.tig082700000120.201",1
"ko05205","ko05205","Proteoglycans in cancer","1/32","165/4543",0.695167572898139,0.72880989618563,0.727487192199812,"evm.model.tig082700000215.38",1
"ko04138","ko04138","Autophagy - yeast","1/32","166/4543",0.697395676522456,0.72880989618563,0.727487192199812,"evm.model.tig082700000120.201",1
"ko04210","ko04210","Apoptosis","1/32","177/4543",0.720886753135143,0.746632708604256,0.745277658316407,"evm.model.tig082700000163.179",1
"ko04142","ko04142","Lysosome","1/32","194/4543",0.753754503920445,0.773765685440457,0.772361392000457,"evm.model.tig082700000122.130",1
"ko05131","ko05131","Shigellosis","1/32","205/4543",0.772989174185273,0.78655038776747,0.785122891600923,"evm.model.tig082700000215.38",1
"ko04140","ko04140","Autophagy - animal","1/32","297/4543",0.885959400240022,0.893663395024717,0.892041501385834,"evm.model.tig082700000120.201",1
"ko05014","ko05014","Amyotrophic lateral sclerosis","1/32","323/4543",0.906376662300605,0.906376662300605,0.904731695581366,"evm.model.tig082700000120.201",1
