"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000272","GO:0000272","polysaccharide catabolic process","2/117","39/10119",0.0744707136145581,0.400113448402062,0.391616117549572,"evm.model.tig082700000196.53/evm.model.tig082700000298.83",2
"GO:0006606","GO:0006606","protein import into nucleus","2/117","39/10119",0.0744707136145581,0.400113448402062,0.391616117549572,"evm.model.tig082700000116.6/evm.model.tig082700000459.6",2
"GO:0007165","GO:0007165","signal transduction","7/117","325/10119",0.0824544000637453,0.400113448402062,0.391616117549572,"evm.model.tig082700000071.245/evm.model.tig082700000071.393/evm.model.tig082700000111.337/evm.model.tig082700000509.13/evm.model.tig082700002117.581/evm.model.tig082700000127.130/evm.model.tig082700000128.205",7
"GO:0006464","GO:0006464","cellular protein modification process","5/117","202/10119",0.0847812240676218,0.400113448402062,0.391616117549572,"evm.model.tig082700000136.58/evm.model.tig082700000254.59/evm.model.tig082700000067.63/evm.model.tig082700000153.155/evm.model.tig082700000096.347",5
"GO:0008380","GO:0008380","RNA splicing","2/117","45/10119",0.0952135866671816,0.400113448402062,0.391616117549572,"evm.model.tig082700000147.107/evm.model.tig082700000122.322",2
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis","4/117","155/10119",0.104820099993956,0.400113448402062,0.391616117549572,"evm.model.tig082700000020.609/evm.model.tig082700000212.53/evm.model.tig082700000351.16/evm.model.tig082700000195.80",4
"GO:1905037","GO:1905037","autophagosome organization","3/117","100/10119",0.10923085025602,0.400113448402062,0.391616117549572,"evm.model.tig082700000120.201/evm.model.tig082700000071.393/evm.model.tig082700002120.352",3
"GO:0000467","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/117","10/10119",0.109836184390253,0.400113448402062,0.391616117549572,"evm.model.tig082700000351.16",1
"GO:0010564","GO:0010564","regulation of cell cycle process","1/117","10/10119",0.109836184390253,0.400113448402062,0.391616117549572,"evm.model.tig082700000219.42",1
"GO:0030490","GO:0030490","maturation of SSU-rRNA","1/117","10/10119",0.109836184390253,0.400113448402062,0.391616117549572,"evm.model.tig082700000147.107",1
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","1/117","10/10119",0.109836184390253,0.400113448402062,0.391616117549572,"evm.model.tig082700000296.23",1
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","1/117","10/10119",0.109836184390253,0.400113448402062,0.391616117549572,"evm.model.tig082700000156.29",1
"GO:0005977","GO:0005977","glycogen metabolic process","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000215.69",1
"GO:0006367","GO:0006367","transcription initiation from RNA polymerase II promoter","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000156.147",1
"GO:0006368","GO:0006368","transcription elongation from RNA polymerase II promoter","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000310.52",1
"GO:0006479","GO:0006479","protein methylation","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000136.58",1
"GO:0006817","GO:0006817","phosphate ion transport","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000196.57",1
"GO:0019985","GO:0019985","translesion synthesis","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000215.38",1
"GO:0044267","GO:0044267","cellular protein metabolic process","1/117","11/10119",0.12013880249554,0.400113448402062,0.391616117549572,"evm.model.tig082700000136.58",1
"GO:0005978","GO:0005978","glycogen biosynthetic process","1/117","12/10119",0.130323187152052,0.400113448402062,0.391616117549572,"evm.model.tig082700000215.69",1
"GO:0006906","GO:0006906","vesicle fusion","1/117","12/10119",0.130323187152052,0.400113448402062,0.391616117549572,"evm.model.tig082700000139.233",1
"GO:0051453","GO:0051453","regulation of intracellular pH","1/117","12/10119",0.130323187152052,0.400113448402062,0.391616117549572,"evm.model.tig082700000156.29",1
"GO:0046777","GO:0046777","protein autophosphorylation","4/117","169/10119",0.132026092999195,0.400113448402062,0.391616117549572,"evm.model.tig082700000120.201/evm.model.tig082700000071.393/evm.model.tig082700000215.69/evm.model.tig082700002120.352",4
"GO:1902600","GO:1902600","proton transmembrane transport","2/117","56/10119",0.136727840038927,0.400113448402062,0.391616117549572,"evm.model.tig082700002117.562/evm.model.tig082700000156.29",2
"GO:0006284","GO:0006284","base-excision repair","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700002120.251",1
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700000210.5",1
"GO:0010629","GO:0010629","negative regulation of gene expression","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700000120.274",1
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700000128.3",1
"GO:0098656","GO:0098656","anion transmembrane transport","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700000156.29",1
"GO:1901564","GO:1901564","organonitrogen compound metabolic process","1/117","13/10119",0.140390683649846,0.400113448402062,0.391616117549572,"evm.model.tig082700000206.17",1
"GO:0006366","GO:0006366","transcription by RNA polymerase II","1/117","15/10119",0.160180317621979,0.405774585553652,0.3971570274117,"evm.model.tig082700000156.147",1
"GO:0035404","GO:0035404","histone-serine phosphorylation","1/117","15/10119",0.160180317621979,0.405774585553652,0.3971570274117,"evm.model.tig082700000071.393",1
"GO:0042981","GO:0042981","regulation of apoptotic process","2/117","64/10119",0.16897171308234,0.405774585553652,0.3971570274117,"evm.model.tig082700000153.155/evm.model.tig082700000096.347",2
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","1/117","16/10119",0.169905070476119,0.405774585553652,0.3971570274117,"evm.model.tig082700000128.3",1
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","1/117","16/10119",0.169905070476119,0.405774585553652,0.3971570274117,"evm.model.tig082700002120.400",1
"GO:0006914","GO:0006914","autophagy","4/117","188/10119",0.173020618251689,0.405774585553652,0.3971570274117,"evm.model.tig082700000120.201/evm.model.tig082700000071.393/evm.model.tig082700000219.42/evm.model.tig082700002120.352",4
"GO:0050896","GO:0050896","response to stimulus","1/117","17/10119",0.179518166264923,0.405774585553652,0.3971570274117,"evm.model.tig082700000196.57",1
"GO:0019722","GO:0019722","calcium-mediated signaling","1/117","18/10119",0.189020876079515,0.405774585553652,0.3971570274117,"evm.model.tig082700000016.598",1
"GO:0016579","GO:0016579","protein deubiquitination","2/117","70/10119",0.193917680083788,0.405774585553652,0.3971570274117,"evm.model.tig082700000067.63/evm.model.tig082700000259.6",2
"GO:0006891","GO:0006891","intra-Golgi vesicle-mediated transport","1/117","19/10119",0.198414456665467,0.405774585553652,0.3971570274117,"evm.model.tig082700000153.175",1
"GO:0015671","GO:0015671","oxygen transport","1/117","19/10119",0.198414456665467,0.405774585553652,0.3971570274117,"evm.model.tig082700000331.36",1
"GO:0018200","GO:0018200","peptidyl-glutamic acid modification","3/117","133/10119",0.199205425047839,0.405774585553652,0.3971570274117,"evm.model.tig082700000067.63/evm.model.tig082700000153.155/evm.model.tig082700000096.347",3
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","2/117","72/10119",0.202338983064527,0.405774585553652,0.3971570274117,"evm.model.tig082700000106.186/evm.model.tig082700000067.63",2
"GO:0042026","GO:0042026","protein refolding","1/117","20/10119",0.207700150583302,0.405774585553652,0.3971570274117,"evm.model.tig082700000106.463",1
"GO:0061025","GO:0061025","membrane fusion","1/117","20/10119",0.207700150583302,0.405774585553652,0.3971570274117,"evm.model.tig082700000139.233",1
"GO:0007049","GO:0007049","cell cycle","2/117","74/10119",0.210802079466506,0.405774585553652,0.3971570274117,"evm.model.tig082700000334.2/evm.model.tig082700000113.281",2
"GO:0006887","GO:0006887","exocytosis","1/117","21/10119",0.216879186367217,0.405774585553652,0.3971570274117,"evm.model.tig082700000139.233",1
"GO:0006099","GO:0006099","tricarboxylic acid cycle","1/117","22/10119",0.225952778682035,0.405774585553652,0.3971570274117,"evm.model.tig082700000151.34",1
"GO:0006289","GO:0006289","nucleotide-excision repair","1/117","22/10119",0.225952778682035,0.405774585553652,0.3971570274117,"evm.model.tig082700000156.147",1
"GO:0006623","GO:0006623","protein targeting to vacuole","1/117","22/10119",0.225952778682035,0.405774585553652,0.3971570274117,"evm.model.tig082700000328.60",1
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","1/117","22/10119",0.225952778682035,0.405774585553652,0.3971570274117,"evm.model.tig082700000153.175",1
"GO:0006486","GO:0006486","protein glycosylation","1/117","23/10119",0.23492212847843,0.405774585553652,0.3971570274117,"evm.model.tig082700000075.158",1
"GO:0006814","GO:0006814","sodium ion transport","1/117","23/10119",0.23492212847843,0.405774585553652,0.3971570274117,"evm.model.tig082700000156.29",1
"GO:0009190","GO:0009190","cyclic nucleotide biosynthetic process","1/117","23/10119",0.23492212847843,0.405774585553652,0.3971570274117,"evm.model.tig082700000174.171",1
"GO:0009408","GO:0009408","response to heat","1/117","23/10119",0.23492212847843,0.405774585553652,0.3971570274117,"evm.model.tig082700000106.463",1
"GO:0016226","GO:0016226","iron-sulfur cluster assembly","1/117","23/10119",0.23492212847843,0.405774585553652,0.3971570274117,"evm.model.tig082700000254.82",1
"GO:0045332","GO:0045332","phospholipid translocation","1/117","24/10119",0.24378842314642,0.408704121157234,0.400024347577717,"evm.model.tig082700000174.171",1
"GO:0045892","GO:0045892","negative regulation of transcription, DNA-templated","1/117","24/10119",0.24378842314642,0.408704121157234,0.400024347577717,"evm.model.tig082700000120.274",1
"GO:0006338","GO:0006338","chromatin remodeling","2/117","83/10119",0.249240236985027,0.411788217627436,0.403042946154278,"evm.model.tig082700031369.127/evm.model.tig082700000132.33",2
"GO:0016192","GO:0016192","vesicle-mediated transport","3/117","153/10119",0.260239969652002,0.4135928387915,0.404809242030462,"evm.model.tig082700000328.60/evm.model.tig082700000139.233/evm.model.tig082700000153.175",3
"GO:0006541","GO:0006541","glutamine metabolic process","1/117","26/10119",0.261216529763053,0.4135928387915,0.404809242030462,"evm.model.tig082700000016.828",1
"GO:0007052","GO:0007052","mitotic spindle organization","1/117","26/10119",0.261216529763053,0.4135928387915,0.404809242030462,"evm.model.tig082700000071.393",1
"GO:0018230","GO:0018230","peptidyl-L-cysteine S-palmitoylation","1/117","27/10119",0.269780650046192,0.417049702904711,0.408192691670354,"evm.model.tig082700000331.1",1
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","2/117","88/10119",0.270716473815339,0.417049702904711,0.408192691670354,"evm.model.tig082700000147.107/evm.model.tig082700000122.322",2
"GO:0006612","GO:0006612","protein targeting to membrane","1/117","29/10119",0.286614697950181,0.429922046925271,0.420791661810515,"evm.model.tig082700000331.1",1
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","1/117","29/10119",0.286614697950181,0.429922046925271,0.420791661810515,"evm.model.tig082700002120.400",1
"GO:0006096","GO:0006096","glycolytic process","1/117","31/10119",0.303063904607341,0.448692014613466,0.439163005992866,"evm.model.tig082700000149.167",1
"GO:0071805","GO:0071805","potassium ion transmembrane transport","4/117","244/10119",0.312018707889086,0.453067598682105,0.443445664453399,"evm.model.tig082700000153.155/evm.model.tig082700000096.347/evm.model.tig082700000156.29/evm.model.tig082700000147.168",4
"GO:0005975","GO:0005975","carbohydrate metabolic process","7/117","477/10119",0.313967897332336,0.453067598682105,0.443445664453399,"evm.model.tig082700002120.376/evm.model.tig082700000196.53/evm.model.tig082700000212.53/evm.model.tig082700000210.105/evm.model.tig082700000298.83/evm.model.tig082700000215.69/evm.model.tig082700000360.24",7
"GO:0032259","GO:0032259","methylation","3/117","172/10119",0.320193359648899,0.456275537499681,0.44658547529978,"evm.model.tig082700000136.58/evm.model.tig082700000067.198/evm.model.tig082700000217.101",3
"GO:0032465","GO:0032465","regulation of cytokinesis","1/117","34/10119",0.327035166594789,0.460271715948222,0.450496785692627,"evm.model.tig082700000071.393",1
"GO:0015031","GO:0015031","protein transport","4/117","253/10119",0.335675403881583,0.466670683445128,0.456759856372886,"evm.model.tig082700000116.6/evm.model.tig082700000153.175/evm.model.tig082700000020.652/evm.model.tig082700000459.6",4
"GO:0071704","GO:0071704","organic substance metabolic process","1/117","40/10119",0.372552279058834,0.51169831099647,0.500831218519168,"evm.model.tig082700000212.53",1
"GO:0006325","GO:0006325","chromatin organization","1/117","41/10119",0.379835876970344,0.515491547316896,0.504543896727525,"evm.model.tig082700000067.198",1
"GO:0008152","GO:0008152","metabolic process","6/117","434/10119",0.387227137683229,0.519339925833977,0.508310546060957,"evm.model.tig082700000196.53/evm.model.tig082700000212.53/evm.model.tig082700000210.105/evm.model.tig082700000298.83/evm.model.tig082700000206.17/evm.model.tig082700000360.24",6
"GO:0009058","GO:0009058","biosynthetic process","1/117","44/10119",0.401187471961628,0.531806648879367,0.520512509521818,"evm.model.tig082700000120.105",1
"GO:0018095","GO:0018095","protein polyglutamylation","1/117","45/10119",0.408141423900138,0.534806003731215,0.523448166163516,"evm.model.tig082700000067.63",1
"GO:0044238","GO:0044238","primary metabolic process","1/117","48/10119",0.42852648624629,0.555136584455422,0.543346980168742,"evm.model.tig082700000212.53",1
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/117","50/10119",0.441728212971746,0.555397135856513,0.543601998160576,"evm.model.tig082700000153.175",1
"GO:0006351","GO:0006351","transcription, DNA-templated","1/117","51/10119",0.448215232445607,0.555397135856513,0.543601998160576,"evm.model.tig082700000310.52",1
"GO:0006414","GO:0006414","translational elongation","1/117","51/10119",0.448215232445607,0.555397135856513,0.543601998160576,"evm.model.tig082700000310.52",1
"GO:0032508","GO:0032508","DNA duplex unwinding","1/117","51/10119",0.448215232445607,0.555397135856513,0.543601998160576,"evm.model.tig082700000156.147",1
"GO:0030030","GO:0030030","cell projection organization","1/117","52/10119",0.454627510733635,0.557285335738004,0.545450097767576,"evm.model.tig082700000212.53",1
"GO:0042908","GO:0042908","xenobiotic transport","1/117","53/10119",0.460965901638986,0.559043753051536,0.547171171038437,"evm.model.tig082700000270.84",1
"GO:0006812","GO:0006812","cation transport","1/117","55/10119",0.473424388275154,0.568109265930185,0.556044156866109,"evm.model.tig082700000156.29",1
"GO:0006813","GO:0006813","potassium ion transport","3/117","225/10119",0.484509690388733,0.575355257336621,0.563136262951817,"evm.model.tig082700000153.155/evm.model.tig082700000096.347/evm.model.tig082700000147.168",3
"GO:0006281","GO:0006281","DNA repair","2/117","151/10119",0.523895161059242,0.612100870330622,0.59910149819987,"evm.model.tig082700002120.251/evm.model.tig082700000215.38",2
"GO:0007131","GO:0007131","reciprocal meiotic recombination","1/117","65/10119",0.531561282129225,0.612100870330622,0.59910149819987,"evm.model.tig082700000067.356",1
"GO:0098869","GO:0098869","cellular oxidant detoxification","1/117","65/10119",0.531561282129225,0.612100870330622,0.59910149819987,"evm.model.tig082700000331.36",1
"GO:0000278","GO:0000278","mitotic cell cycle","1/117","66/10119",0.537012578129909,0.612194339068096,0.599192981913372,"evm.model.tig082700000071.393",1
"GO:0051603","GO:0051603","proteolysis involved in cellular protein catabolic process","1/117","72/10119",0.568424322572259,0.641587849239976,0.627962253180401,"evm.model.tig082700031375.22",1
"GO:0006396","GO:0006396","RNA processing","1/117","78/10119",0.597721894834082,0.668042117755739,0.653854704359264,"evm.model.tig082700000212.53",1
"GO:0007018","GO:0007018","microtubule-based movement","2/117","178/10119",0.613565130268551,0.679091503404027,0.664669430847894,"evm.model.tig082700000122.243/evm.model.tig082700000096.100",2
"GO:0060271","GO:0060271","cilium assembly","1/117","87/10119",0.638010373821952,0.699357525150986,0.684505056934483,"evm.model.tig082700000308.52",1
"GO:0000160","GO:0000160","phosphorelay signal transduction system","1/117","107/10119",0.713778114415573,0.774959095651193,0.758501053915295,"evm.model.tig082700002117.581",1
"GO:0006457","GO:0006457","protein folding","1/117","120/10119",0.754361041380156,0.811293950163565,0.794064254084375,"evm.model.tig082700000106.463",1
"GO:0050790","GO:0050790","regulation of catalytic activity","1/117","137/10119",0.798938919147321,0.850700761139809,0.832634170644688,"evm.model.tig082700000016.598",1
"GO:0006974","GO:0006974","cellular response to DNA damage stimulus","1/117","140/10119",0.805927036869292,0.850700761139809,0.832634170644688,"evm.model.tig082700002120.251",1
"GO:0034220","GO:0034220","ion transmembrane transport","4/117","499/10119",0.83554983219582,0.873877806149756,0.855318997708903,"evm.model.tig082700000153.116/evm.model.tig082700000147.168/evm.model.tig082700000106.258/evm.model.tig082700000116.208",4
"GO:0006470","GO:0006470","protein dephosphorylation","1/117","160/10119",0.846740883090134,0.877531460657048,0.858895058445495,"evm.model.tig082700002120.400",1
"GO:0006355","GO:0006355","regulation of transcription, DNA-templated","1/117","179/10119",0.877588421340487,0.896175706866551,0.87714335113439,"evm.model.tig082700000160.60",1
"GO:0016311","GO:0016311","dephosphorylation","1/117","181/10119",0.880453326044331,0.896175706866551,0.87714335113439,"evm.model.tig082700002120.400",1
"GO:0006629","GO:0006629","lipid metabolic process","1/117","189/10119",0.89126317144244,0.899150456145471,0.880054924759186,"evm.model.tig082700002120.376",1
"GO:0006886","GO:0006886","intracellular protein transport","1/117","212/10119",0.917233766764148,0.917233766764148,0.897754194616802,"evm.model.tig082700000139.233",1
