tig082700000016	3444679	3445950	tig4300000329	572500	573707	255,127,20,0.7
tig082700000016	3450815	3451282	tig4300000329	564350	566409	255,127,20,0.7
tig082700000016	3451646	3453473	tig4300000329	561858	562525	255,127,20,0.7
tig082700000016	3454296	3457707	tig4300000329	552718	554441	255,127,20,0.7
tig082700000016	3461784	3463657	tig4300000329	550212	552408	255,127,20,0.7
tig082700000016	3467911	3468231	tig4300000329	546505	546831	255,127,20,0.7
tig082700000016	3469222	3470274	tig4300000329	545137	546067	255,127,20,0.7
tig082700000016	3515616	3518801	tig4300000329	532212	541632	255,127,20,0.7
tig082700000016	3567258	3570294	tig4300000329	520808	526013	255,127,20,0.7
tig082700000016	3583747	3584455	tig4300000329	496188	500312	255,127,20,0.7
tig082700000016	3585758	3587262	tig4300000329	493277	494650	255,127,20,0.7
tig082700000016	3590227	3590871	tig4300000329	490890	491402	255,127,20,0.7
tig082700000016	3591346	3595297	tig4300000329	486425	490572	255,127,20,0.7
tig082700000016	3595672	3596085	tig4300000329	485735	486148	255,127,20,0.7
tig082700000016	3597240	3597950	tig4300000329	483278	483926	255,127,20,0.7
tig082700000016	3598805	3600470	tig4300000329	480544	482150	255,127,20,0.7
tig082700000016	3600648	3602433	tig4300000329	478472	480355	255,127,20,0.7
tig082700000016	3602571	3604760	tig4300000329	476282	478365	255,127,20,0.7
tig082700000016	3605383	3605818	tig4300000329	474998	475796	255,127,20,0.7
tig082700000016	3607454	3609999	tig4300000329	471703	472945	255,127,20,0.7
tig082700000016	3610447	3616497	tig4300000329	457577	471394	255,127,20,0.7
tig082700000016	3626056	3626675	tig4300000329	456152	456839	255,127,20,0.7
tig082700000016	3627461	3630406	tig4300000329	452427	454597	255,127,20,0.7
tig082700000016	3631672	3632781	tig4300000329	448369	451900	255,127,20,0.7
tig082700000016	3635779	3638540	tig4300000329	430444	439487	255,127,20,0.7
tig082700000016	3639108	3641162	tig4300000329	427548	429822	255,127,20,0.7
tig082700000016	3662150	3664067	tig4300000329	412817	414673	255,127,20,0.7
tig082700000016	3664798	3665549	tig4300000329	410649	412400	255,127,20,0.7
tig082700000016	3666862	3669193	tig4300000329	408203	410409	255,127,20,0.7
tig082700000016	3670389	3674410	tig4300000329	399363	402692	255,127,20,0.7
tig082700000016	3674871	3684290	tig4300000329	387851	397403	255,127,20,0.7
tig082700000016	3689581	3693030	tig4300000329	383622	386928	255,127,20,0.7
tig082700000016	3700865	3702139	tig4300000329	381293	381634	255,127,20,0.7
tig082700000016	3703307	3704702	tig4300000329	378504	380596	255,127,20,0.7
tig082700000016	3708587	3709489	tig4300000329	377588	378149	255,127,20,0.7
tig082700000016	3710789	3715422	tig4300000329	371721	374486	255,127,20,0.7
tig082700000016	3717697	3718814	tig4300000329	369023	371368	255,127,20,0.7
tig082700000016	3726417	3728655	tig4300000329	357501	359619	255,127,20,0.7
tig082700000016	3730824	3732767	tig4300000329	355129	357206	255,127,20,0.7
tig082700000016	3732853	3734638	tig4300000329	352569	354825	255,127,20,0.7
tig082700000016	3735651	3739111	tig4300000329	349059	350535	255,127,20,0.7
tig082700000016	3740373	3741166	tig4300000329	347641	347919	255,127,20,0.7
tig082700000016	3747333	3748774	tig4300000329	345412	346501	255,127,20,0.7
tig082700000016	3750626	3751395	tig4300000329	337316	340233	255,127,20,0.7
tig082700000016	3758268	3761956	tig4300000329	329947	333516	255,127,20,0.7
tig082700000016	3764492	3766460	tig4300000329	326617	329744	255,127,20,0.7
tig082700000016	3767198	3768259	tig4300000329	323092	323691	255,127,20,0.7
tig082700000016	3777762	3782615	tig4300000329	302610	307487	255,127,20,0.7
tig082700000016	3784004	3786583	tig4300000329	296456	299241	255,127,20,0.7
tig082700000016	3787903	3788921	tig4300000329	286516	288013	255,127,20,0.7
tig082700000016	3793826	3796187	tig4300000329	263112	265651	255,127,20,0.7
tig082700000016	3797725	3808652	tig4300000329	231620	242324	255,127,20,0.7
tig082700000016	3814718	3816081	tig4300000329	227097	228973	255,127,20,0.7
tig082700000016	3816783	3818819	tig4300000329	218473	220557	255,127,20,0.7
tig082700000016	3824412	3825096	tig4300000329	210859	211939	255,127,20,0.7
tig082700000016	3826924	3827430	tig4300000329	206705	207271	255,127,20,0.7
tig082700000016	3827865	3830982	tig4300000329	191411	206264	255,127,20,0.7
tig082700000016	3846766	3847747	tig4300000329	186460	191130	255,127,20,0.7
tig082700000016	3851258	3851587	tig4300000329	182715	183649	255,127,20,0.7
tig082700000016	3858604	3861012	tig4300000329	180187	182477	255,127,20,0.7
tig082700000016	3870426	3870971	tig4300000329	166322	166888	255,127,20,0.7
tig082700000016	3881396	3882052	tig4300000329	161695	162379	255,127,20,0.7
tig082700000016	3882544	3886313	tig4300000329	159303	161130	255,127,20,0.7
tig082700000016	3887622	3888854	tig4300000329	157251	158449	255,127,20,0.7
tig082700000016	3889620	3892070	tig4300000329	154634	156471	255,127,20,0.7
tig082700000016	3892443	3893233	tig4300000329	151893	152435	255,127,20,0.7
tig082700000016	3899998	3902208	tig4300000329	138058	140452	255,127,20,0.7
tig082700000016	3903293	3904890	tig4300000329	135815	136460	255,127,20,0.7
tig082700000016	3905408	3907240	tig4300000329	131066	135182	255,127,20,0.7
tig082700000016	3913678	3916083	tig4300000329	126291	129489	255,127,20,0.7
tig082700000016	3917242	3918263	tig4300000329	124594	126079	255,127,20,0.7
tig082700000016	3920875	3921519	tig4300000329	121581	122273	255,127,20,0.7
tig082700000016	3922684	3925434	tig4300000329	117114	117521	255,127,20,0.7
tig082700000016	3925757	3926541	tig4300000329	113756	116745	255,127,20,0.7
tig082700000016	3930290	3931487	tig4300000329	107174	108308	255,127,20,0.7
tig082700000016	3933990	3936250	tig4300000329	95830	98029	255,127,20,0.7
tig082700000016	3939146	3941263	tig4300000329	91915	94035	255,127,20,0.7
tig082700000016	3944033	3945588	tig4300000329	87870	89974	255,127,20,0.7
tig082700000016	3948808	3950281	tig4300000329	84732	86056	255,127,20,0.7
tig082700000016	3954820	3956185	tig4300000329	75547	76840	255,127,20,0.7
tig082700000016	3957072	3958448	tig4300000329	69425	72405	255,127,20,0.7
tig082700000016	3959599	3960864	tig4300000329	67279	69227	255,127,20,0.7
tig082700000016	3962591	3963188	tig4300000329	63639	66792	255,127,20,0.7
tig082700000016	3971119	3971841	tig4300000329	33171	49792	255,127,20,0.7
tig082700000016	4003701	4004823	tig4300000329	12714	13511	255,127,20,0.7
tig082700000016	4010805	4012857	tig4300000329	4117	6292	255,127,20,0.7
tig082700000016	4013338	4015579	tig4300000329	1611	3830	255,127,20,0.7
tig082700000016	4016215	4017833	tig4300000329	203	1178	255,127,20,0.7
tig082700000016	585	3003	tig4300000329	2069996	2072467	255,127,20,0.7
tig082700000016	5270	7529	tig4300000329	2054234	2055929	255,127,20,0.7
tig082700000016	9215	10367	tig4300000329	2051584	2053898	255,127,20,0.7
tig082700000016	14153	15612	tig4300000329	2046150	2047629	255,127,20,0.7
tig082700000016	16058	18058	tig4300000329	2039780	2041669	255,127,20,0.7
tig082700000016	23623	24443	tig4300000329	2037048	2037876	255,127,20,0.7
tig082700000016	26099	31537	tig4300000329	1979747	1986041	255,127,20,0.7
tig082700000016	52046	53005	tig4300000329	1928518	1929602	255,127,20,0.7
tig082700000016	55470	56090	tig4300000329	1876701	1877309	255,127,20,0.7
tig082700000016	64715	66179	tig4300000329	1872590	1873708	255,127,20,0.7
tig082700000016	69457	70217	tig4300000329	1846350	1848062	255,127,20,0.7
tig082700000016	74204	75721	tig4300000329	1844423	1846030	255,127,20,0.7
tig082700000016	76112	76327	tig4300000329	1843929	1844144	255,127,20,0.7
tig082700000016	117005	117646	tig4300000329	1790369	1790901	255,127,20,0.7
tig082700000016	239941	242633	tig4300000329	1720173	1723252	255,127,20,0.7
tig082700000016	250345	254892	tig4300000329	1685940	1689913	255,127,20,0.7
tig082700000016	255333	257673	tig4300000329	1682503	1685260	255,127,20,0.7
tig082700000016	262395	264086	tig4300000329	1673576	1675364	255,127,20,0.7
tig082700000016	269103	273909	tig4300000329	1626696	1628325	255,127,20,0.7
tig082700000016	276495	277387	tig4300000329	1624138	1625099	255,127,20,0.7
tig082700000016	282608	286863	tig4300000329	1612195	1623468	255,127,20,0.7
tig082700000016	287889	294000	tig4300000329	1610942	1611938	255,127,20,0.7
tig082700000016	294719	296295	tig4300000329	1607986	1609827	255,127,20,0.7
tig082700000016	297020	298578	tig4300000329	1607064	1607834	255,127,20,0.7
tig082700000016	301352	302578	tig4300000329	1601269	1603107	255,127,20,0.7
tig082700000016	302730	303656	tig4300000329	1600057	1600929	255,127,20,0.7
tig082700000016	306335	307559	tig4300000329	1594710	1596457	255,127,20,0.7
tig082700000016	307999	310203	tig4300000329	1591769	1593924	255,127,20,0.7
tig082700000016	321699	325645	tig4300000329	1587414	1591381	255,127,20,0.7
tig082700000016	325882	326924	tig4300000329	1586042	1587186	255,127,20,0.7
tig082700000016	327173	329122	tig4300000329	1583761	1585731	255,127,20,0.7
tig082700000016	329203	330081	tig4300000329	1582710	1583606	255,127,20,0.7
tig082700000016	351516	352290	tig4300000329	1577609	1582480	255,127,20,0.7
tig082700000016	352310	352780	tig4300000329	1569562	1569909	255,127,20,0.7
tig082700000016	354176	355537	tig4300000329	1567576	1569319	255,127,20,0.7
tig082700000016	399438	406211	tig4300000329	1557952	1565937	255,127,20,0.7
tig082700000016	506698	508071	tig4300000329	1555180	1556499	255,127,20,0.7
tig082700000016	508727	510040	tig4300000329	1553148	1554587	255,127,20,0.7
tig082700000016	515659	518793	tig4300000329	1549057	1551725	255,127,20,0.7
tig082700000016	556810	558528	tig4300000329	1540053	1541723	255,127,20,0.7
tig082700000016	560898	564436	tig4300000329	1538564	1540000	255,127,20,0.7
tig082700000016	576077	577695	tig4300000329	1535084	1536575	255,127,20,0.7
tig082700000016	616069	619649	tig4300000329	1528719	1532488	255,127,20,0.7
tig082700000016	619757	621520	tig4300000329	1524175	1525445	255,127,20,0.7
tig082700000016	624457	625526	tig4300000329	1522503	1523627	255,127,20,0.7
tig082700000016	626096	627596	tig4300000329	1520774	1522056	255,127,20,0.7
tig082700000016	628218	631765	tig4300000329	1515796	1519611	255,127,20,0.7
tig082700000016	632376	633275	tig4300000329	1512898	1515382	255,127,20,0.7
tig082700000016	637521	640037	tig4300000329	1508551	1511071	255,127,20,0.7
tig082700000016	646289	647643	tig4300000329	1501922	1503194	255,127,20,0.7
tig082700000016	755622	756855	tig4300000329	1488006	1489130	255,127,20,0.7
tig082700000016	1496829	1499030	tig4300000329	1468432	1470867	255,127,20,0.7
tig082700000016	1541462	1548935	tig4300000329	1443210	1451140	255,127,20,0.7
tig082700000016	1549316	1550373	tig4300000329	1441840	1442996	255,127,20,0.7
tig082700000016	1559965	1560519	tig4300000329	1440987	1441789	255,127,20,0.7
tig082700000016	1564258	1567131	tig4300000329	1432843	1435794	255,127,20,0.7
tig082700000016	1583412	1585713	tig4300000329	1425337	1432079	255,127,20,0.7
tig082700000016	1593585	1597419	tig4300000329	1423991	1425229	255,127,20,0.7
tig082700000016	1465694	1466101	tig4300000435	1339049	1339723	255,127,20,0.7
tig082700000016	1472813	1476745	tig4300000435	1340707	1347248	255,127,20,0.7
tig082700000016	1488224	1489519	tig4300000435	1366474	1367535	255,127,20,0.7
tig082700000016	1516191	1520075	tig4300000435	1420240	1430141	255,127,20,0.7
tig082700000016	1522792	1526485	tig4300000435	1430939	1436285	255,127,20,0.7
tig082700000016	1638196	1639947	tig4300000435	1439714	1441378	255,127,20,0.7
tig082700000016	1137912	1149436	tig4300000435	1465800	1473508	255,127,20,0.7
tig082700000016	1224679	1229708	tig4300000435	1430939	1436285	255,127,20,0.7
tig082700000016	1271841	1275675	tig4300000435	1420240	1430141	255,127,20,0.7
tig082700000016	1310721	1314299	tig4300000435	1384360	1389915	255,127,20,0.7
tig082700000016	1338310	1341434	tig4300000435	1353785	1364016	255,127,20,0.7
tig082700000016	1472813	1476745	tig4300000435	1340707	1347248	255,127,20,0.7
tig082700000016	1612425	1613896	tig4300000435	1337461	1339014	255,127,20,0.7
tig082700000016	1638196	1639947	tig4300000435	1331206	1334391	255,127,20,0.7
tig082700000016	4036394	4038734	tig4300002569	790	1380	255,127,20,0.7
tig082700000016	4038922	4040116	tig4300002569	1516	2726	255,127,20,0.7
tig082700000016	4040771	4046238	tig4300002569	3982	8639	255,127,20,0.7
tig082700000016	4046314	4051995	tig4300002569	10527	13952	255,127,20,0.7
tig082700000016	4057971	4059576	tig4300002569	19584	21104	255,127,20,0.7
tig082700000016	4060218	4063555	tig4300002569	21847	26005	255,127,20,0.7
tig082700000016	4063860	4064396	tig4300002569	26232	26784	255,127,20,0.7
tig082700000016	4069738	4071006	tig4300002569	41986	43074	255,127,20,0.7
tig082700000016	4073401	4074802	tig4300002569	43208	46388	255,127,20,0.7
tig082700000016	4075338	4076361	tig4300002569	47365	48175	255,127,20,0.7
tig082700000016	4083106	4083390	tig4300002569	49779	50063	255,127,20,0.7
tig082700000016	4083991	4084962	tig4300002569	50541	51336	255,127,20,0.7
tig082700000016	4085814	4089934	tig4300002569	51903	55598	255,127,20,0.7
tig082700000016	4091088	4092615	tig4300002569	57135	57962	255,127,20,0.7
tig082700000016	4094034	4095345	tig4300002569	58847	62342	255,127,20,0.7
tig082700000016	4098921	4099850	tig4300002569	63231	64004	255,127,20,0.7
tig082700000016	4102013	4102642	tig4300002569	68773	69354	255,127,20,0.7
tig082700000016	4104439	4104957	tig4300002569	70802	71326	255,127,20,0.7
tig082700000016	4121243	4121983	tig4300002569	79577	80877	255,127,20,0.7
tig082700000016	4122169	4124041	tig4300002569	85198	86870	255,127,20,0.7
tig082700000016	4126985	4129761	tig4300002569	90111	92297	255,127,20,0.7
tig082700000016	4137591	4138824	tig4300002569	101928	103677	255,127,20,0.7
tig082700000016	4140471	4145450	tig4300002569	105765	109763	255,127,20,0.7
tig082700000016	4146252	4146566	tig4300002569	110312	110626	255,127,20,0.7
tig082700000016	4147867	4153571	tig4300002569	149161	151382	255,127,20,0.7
tig082700000016	4155691	4156878	tig4300002569	169600	170742	255,127,20,0.7
tig082700000016	4169603	4171667	tig4300002569	180773	182788	255,127,20,0.7
tig082700000016	4171897	4173849	tig4300002569	183050	185085	255,127,20,0.7
tig082700000016	4174662	4179042	tig4300002569	185729	190034	255,127,20,0.7
tig082700000016	4179659	4181035	tig4300002569	190758	192017	255,127,20,0.7
tig082700000016	4183143	4187313	tig4300002569	193375	196797	255,127,20,0.7
tig082700000016	4187649	4188236	tig4300002569	198359	198812	255,127,20,0.7
tig082700000016	4190812	4193458	tig4300002569	200836	203500	255,127,20,0.7
tig082700000016	4195099	4197482	tig4300002569	205120	209671	255,127,20,0.7
tig082700000016	4205306	4206284	tig4300002569	213437	214534	255,127,20,0.7
tig082700000016	4209606	4211783	tig4300002569	223815	226038	255,127,20,0.7
tig082700000016	4228384	4229034	tig4300002569	228332	236488	255,127,20,0.7
tig082700000016	4236959	4237616	tig4300002569	236627	237374	255,127,20,0.7
tig082700000016	4245295	4246823	tig4300002569	245466	246682	255,127,20,0.7
tig082700000016	4247125	4250386	tig4300002569	260098	262063	255,127,20,0.7
tig082700000016	4251397	4256969	tig4300002569	273226	275190	255,127,20,0.7
tig082700000016	4263670	4265728	tig4300002569	286785	289073	255,127,20,0.7
tig082700000016	4266057	4268316	tig4300002569	290318	293333	255,127,20,0.7
tig082700000016	4273464	4275187	tig4300002569	297285	298982	255,127,20,0.7
tig082700000016	4278028	4280338	tig4300002569	299312	301632	255,127,20,0.7
tig082700000016	4280841	4281867	tig4300002569	302155	303123	255,127,20,0.7
tig082700000016	4285518	4285913	tig4300002569	305140	306327	255,127,20,0.7
tig082700000016	4288261	4290562	tig4300002569	313018	315359	255,127,20,0.7
