"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003677","GO:0003677","DNA binding","11/219","386/11023",0.146714999197661,0.512197118096416,0.4708619120746,"evm.model.tig082700000139.123/evm.model.tig082700000071.80/evm.model.tig082700000196.40/evm.model.tig082700000210.86/evm.model.tig082700000162.3/evm.model.tig082700000106.438/evm.model.tig082700000172.131/evm.model.tig082700000196.125/evm.model.tig082700000446.12/evm.model.tig082700000149.67/evm.model.tig082700000151.129",11
"GO:0019901","GO:0019901","protein kinase binding","2/219","36/11023",0.159919824891167,0.512197118096416,0.4708619120746,"evm.model.tig082700000075.60/evm.model.tig082700000246.6",2
"GO:0051539","GO:0051539","4 iron, 4 sulfur cluster binding","2/219","37/11023",0.166965068756698,0.512197118096416,0.4708619120746,"evm.model.tig082700000096.124/evm.model.tig082700000106.123",2
"GO:0005515","GO:0005515","protein binding","3/219","73/11023",0.176944105423353,0.512197118096416,0.4708619120746,"evm.model.tig082700000075.111/evm.model.tig082700000167.128/evm.model.tig082700000075.28",3
"GO:0016491","GO:0016491","oxidoreductase activity","13/219","491/11023",0.179073772730524,0.512197118096416,0.4708619120746,"evm.model.tig082700000160.48/evm.model.tig082700000140.216/evm.model.tig082700000290.19/evm.model.tig082700000125.123/evm.model.tig082700000377.13/evm.model.tig082700000187.62/evm.model.tig082700000016.27/evm.model.tig082700000020.163/evm.model.tig082700000116.173/evm.model.tig082700000178.137/evm.model.tig082700000140.131/evm.model.tig082700000279.44/evm.model.tig082700000071.458",13
"GO:0003917","GO:0003917","DNA topoisomerase type I (single strand cut, ATP-independent) activity","1/219","10/11023",0.181889960961538,0.512197118096416,0.4708619120746,"evm.model.tig082700000149.67",1
"GO:0004839","GO:0004839","ubiquitin activating enzyme activity","1/219","10/11023",0.181889960961538,0.512197118096416,0.4708619120746,"evm.model.tig082700000122.178",1
"GO:0016722","GO:0016722","oxidoreductase activity, acting on metal ions","1/219","10/11023",0.181889960961538,0.512197118096416,0.4708619120746,"evm.model.tig082700000160.48",1
"GO:0017070","GO:0017070","U6 snRNA binding","1/219","10/11023",0.181889960961538,0.512197118096416,0.4708619120746,"evm.model.tig082700000020.624",1
"GO:0004177","GO:0004177","aminopeptidase activity","2/219","41/11023",0.195625212467424,0.512197118096416,0.4708619120746,"evm.model.tig082700000158.18/evm.model.tig082700000167.90",2
"GO:0042393","GO:0042393","histone binding","2/219","41/11023",0.195625212467424,0.512197118096416,0.4708619120746,"evm.model.tig082700000196.40/evm.model.tig082700000251.20",2
"GO:0004500","GO:0004500","dopamine beta-monooxygenase activity","1/219","11/11023",0.198158561574397,0.512197118096416,0.4708619120746,"evm.model.tig082700000160.48",1
"GO:0004550","GO:0004550","nucleoside diphosphate kinase activity","1/219","11/11023",0.198158561574397,0.512197118096416,0.4708619120746,"evm.model.tig082700002117.291",1
"GO:0008139","GO:0008139","nuclear localization sequence binding","1/219","11/11023",0.198158561574397,0.512197118096416,0.4708619120746,"evm.model.tig082700000140.209",1
"GO:0036402","GO:0036402","proteasome-activating activity","1/219","11/11023",0.198158561574397,0.512197118096416,0.4708619120746,"evm.model.tig082700000174.25",1
"GO:0140575","GO:0140575","transmembrane monodehydroascorbate reductase activity","1/219","11/11023",0.198158561574397,0.512197118096416,0.4708619120746,"evm.model.tig082700000160.48",1
"GO:0003779","GO:0003779","actin binding","2/219","42/11023",0.202887080122785,0.512197118096416,0.4708619120746,"evm.model.tig082700000156.203/evm.model.tig082700000387.8",2
"GO:0008234","GO:0008234","cysteine-type peptidase activity","6/219","201/11023",0.210754492547551,0.512197118096416,0.4708619120746,"evm.model.tig082700000167.128/evm.model.tig082700000016.533/evm.model.tig082700000128.249/evm.model.tig082700000167.150/evm.model.tig082700000160.67/evm.model.tig082700000075.349",6
"GO:0000287","GO:0000287","magnesium ion binding","3/219","80/11023",0.212420207365942,0.512197118096416,0.4708619120746,"evm.model.tig082700031374.36/evm.model.tig082700031372.2/evm.model.tig082700000162.187",3
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","3/219","80/11023",0.212420207365942,0.512197118096416,0.4708619120746,"evm.model.tig082700000212.46/evm.model.tig082700000128.249/evm.model.tig082700000122.302",3
"GO:0000977","GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000178.11",1
"GO:0003714","GO:0003714","transcription corepressor activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000016.639",1
"GO:0004017","GO:0004017","adenylate kinase activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000187.131",1
"GO:0004128","GO:0004128","cytochrome-b5 reductase activity, acting on NAD(P)H","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000160.48",1
"GO:0004559","GO:0004559","alpha-mannosidase activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000071.537",1
"GO:0004609","GO:0004609","phosphatidylserine decarboxylase activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000106.20",1
"GO:0004708","GO:0004708","MAP kinase kinase activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000067.202",1
"GO:0005543","GO:0005543","phospholipid binding","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000140.36",1
"GO:0016866","GO:0016866","intramolecular transferase activity","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000180.36",1
"GO:0097159","GO:0097159","organic cyclic compound binding","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000122.247",1
"GO:1901363","GO:1901363","heterocyclic compound binding","1/219","12/11023",0.214105099443559,0.512197118096416,0.4708619120746,"evm.model.tig082700000122.247",1
"GO:0005506","GO:0005506","iron ion binding","2/219","45/11023",0.224837355773279,0.512197118096416,0.4708619120746,"evm.model.tig082700000016.27/evm.model.tig082700000020.163",2
"GO:0004523","GO:0004523","RNA-DNA hybrid ribonuclease activity","1/219","13/11023",0.22973592164153,0.512197118096416,0.4708619120746,"evm.model.tig082700000149.67",1
"GO:0008574","GO:0008574","plus-end-directed microtubule motor activity","1/219","13/11023",0.22973592164153,0.512197118096416,0.4708619120746,"evm.model.tig082700000227.7",1
"GO:0008810","GO:0008810","cellulase activity","1/219","13/11023",0.22973592164153,0.512197118096416,0.4708619120746,"evm.model.tig082700000153.173",1
"GO:0070122","GO:0070122","isopeptidase activity","1/219","13/11023",0.22973592164153,0.512197118096416,0.4708619120746,"evm.model.tig082700000096.439",1
"GO:0140492","GO:0140492","metal-dependent deubiquitinase activity","1/219","13/11023",0.22973592164153,0.512197118096416,0.4708619120746,"evm.model.tig082700000096.439",1
"GO:0005267","GO:0005267","potassium channel activity","2/219","46/11023",0.232196026870375,0.512197118096416,0.4708619120746,"evm.model.tig082700000320.5/evm.model.tig082700000067.403",2
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","1/219","14/11023",0.245057250720595,0.517726586029426,0.475945142244595,"evm.model.tig082700000212.54",1
"GO:0019205","GO:0019205","nucleobase-containing compound kinase activity","1/219","14/11023",0.245057250720595,0.517726586029426,0.475945142244595,"evm.model.tig082700000187.131",1
"GO:0051787","GO:0051787","misfolded protein binding","1/219","14/11023",0.245057250720595,0.517726586029426,0.475945142244595,"evm.model.tig082700031385.8",1
"GO:0003916","GO:0003916","DNA topoisomerase activity","1/219","15/11023",0.260075187144629,0.541823306551311,0.498097215145415,"evm.model.tig082700000149.67",1
"GO:0004812","GO:0004812","aminoacyl-tRNA ligase activity","2/219","51/11023",0.269144157753344,0.549591423347276,0.505238431287671,"evm.model.tig082700031374.36/evm.model.tig082700000253.115",2
"GO:0044183","GO:0044183","protein folding chaperone","1/219","16/11023",0.274795711673638,0.549591423347276,0.505238431287671,"evm.model.tig082700031385.8",1
"GO:0061608","GO:0061608","nuclear import signal receptor activity","1/219","16/11023",0.274795711673638,0.549591423347276,0.505238431287671,"evm.model.tig082700000140.209",1
"GO:0005254","GO:0005254","chloride channel activity","1/219","17/11023",0.289224687701935,0.563424716302471,0.517955353232447,"evm.model.tig082700002120.247",1
"GO:0015248","GO:0015248","sterol transporter activity","1/219","17/11023",0.289224687701935,0.563424716302471,0.517955353232447,"evm.model.tig082700000287.19",1
"GO:0015293","GO:0015293","symporter activity","1/219","18/11023",0.303367863550861,0.58339973759781,0.536318355265355,"evm.model.tig082700000383.39",1
"GO:0017128","GO:0017128","phospholipid scramblase activity","1/219","20/11023",0.330819246076142,0.597866107366522,0.549617263614136,"evm.model.tig082700000149.67",1
"GO:0034511","GO:0034511","U3 snoRNA binding","1/219","20/11023",0.330819246076142,0.597866107366522,0.549617263614136,"evm.model.tig082700000075.63",1
"GO:0051015","GO:0051015","actin filament binding","1/219","20/11023",0.330819246076142,0.597866107366522,0.549617263614136,"evm.model.tig082700000156.203",1
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","1/219","20/11023",0.330819246076142,0.597866107366522,0.549617263614136,"evm.model.tig082700000140.131",1
"GO:0070006","GO:0070006","metalloaminopeptidase activity","1/219","20/11023",0.330819246076142,0.597866107366522,0.549617263614136,"evm.model.tig082700000167.90",1
"GO:0004185","GO:0004185","serine-type carboxypeptidase activity","1/219","21/11023",0.344138394045726,0.600241384963475,0.551800852141861,"evm.model.tig082700000016.37",1
"GO:0032934","GO:0032934","sterol binding","1/219","21/11023",0.344138394045726,0.600241384963475,0.551800852141861,"evm.model.tig082700000287.19",1
"GO:0046961","GO:0046961","proton-transporting ATPase activity, rotational mechanism","1/219","21/11023",0.344138394045726,0.600241384963475,0.551800852141861,"evm.model.tig082700000238.50",1
"GO:0004518","GO:0004518","nuclease activity","2/219","63/11023",0.357095592514207,0.608852776199016,0.55971728899699,"evm.model.tig082700000016.143/evm.model.tig082700000149.67",2
"GO:0030544","GO:0030544","Hsp70 protein binding","1/219","22/11023",0.357193628703423,0.608852776199016,0.55971728899699,"evm.model.tig082700000259.38",1
"GO:0051879","GO:0051879","Hsp90 protein binding","1/219","23/11023",0.369990155865858,0.623578914380659,0.573255001992045,"evm.model.tig082700000259.38",1
"GO:0000978","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","1/219","24/11023",0.382533079126347,0.623695237706,0.573361937820955,"evm.model.tig082700000127.29",1
"GO:0061631","GO:0061631","ubiquitin conjugating enzyme activity","1/219","24/11023",0.382533079126347,0.623695237706,0.573361937820955,"evm.model.tig082700000221.23",1
"GO:0090729","GO:0090729","toxin activity","1/219","24/11023",0.382533079126347,0.623695237706,0.573361937820955,"evm.model.tig082700002117.551",1
"GO:0016818","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","1/219","26/11023",0.406878029148422,0.656254885723261,0.603293965121033,"evm.model.tig082700000162.3",1
"GO:0035091","GO:0035091","phosphatidylinositol binding","2/219","71/11023",0.413674609225396,0.660119057274567,0.6068462912489,"evm.model.tig082700000020.211/evm.model.tig082700000187.100",2
"GO:0051082","GO:0051082","unfolded protein binding","2/219","76/11023",0.447771409723233,0.702486019822195,0.64579416559093,"evm.model.tig082700000132.333/evm.model.tig082700031385.8",2
"GO:0051287","GO:0051287","NAD binding","1/219","30/11023",0.452738353304025,0.702486019822195,0.64579416559093,"evm.model.tig082700000106.123",1
"GO:0003899","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","1/219","31/11023",0.463640773082649,0.702486019822195,0.64579416559093,"evm.model.tig082700000071.80",1
"GO:0004190","GO:0004190","aspartic-type endopeptidase activity","1/219","31/11023",0.463640773082649,0.702486019822195,0.64579416559093,"evm.model.tig082700000160.172",1
"GO:0046982","GO:0046982","protein heterodimerization activity","1/219","31/11023",0.463640773082649,0.702486019822195,0.64579416559093,"evm.model.tig082700000151.129",1
"GO:0042626","GO:0042626","ATPase-coupled transmembrane transporter activity","2/219","81/11023",0.480734181217302,0.712942958026604,0.655407210536738,"evm.model.tig082700002117.446/evm.model.tig082700002117.447",2
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","1/219","33/11023",0.484801211458091,0.712942958026604,0.655407210536738,"evm.model.tig082700000122.178",1
"GO:0016831","GO:0016831","carboxy-lyase activity","1/219","33/11023",0.484801211458091,0.712942958026604,0.655407210536738,"evm.model.tig082700000106.20",1
"GO:0043130","GO:0043130","ubiquitin binding","1/219","34/11023",0.495067684132402,0.720972355532624,0.662788621577359,"evm.model.tig082700000212.46",1
"GO:0010181","GO:0010181","FMN binding","1/219","36/11023",0.514993652187475,0.728368278875217,0.669587680930902,"evm.model.tig082700000106.123",1
"GO:0031267","GO:0031267","small GTPase binding","1/219","36/11023",0.514993652187475,0.728368278875217,0.669587680930902,"evm.model.tig082700000616.9",1
"GO:0003953","GO:0003953","NAD+ nucleosidase activity","1/219","37/11023",0.52466111283833,0.728368278875217,0.669587680930902,"evm.model.tig082700000075.63",1
"GO:0003700","GO:0003700","DNA-binding transcription factor activity","1/219","38/11023",0.534136737841826,0.728368278875217,0.669587680930902,"evm.model.tig082700000187.17",1
"GO:0004601","GO:0004601","peroxidase activity","1/219","38/11023",0.534136737841826,0.728368278875217,0.669587680930902,"evm.model.tig082700000377.13",1
"GO:0008061","GO:0008061","chitin binding","1/219","38/11023",0.534136737841826,0.728368278875217,0.669587680930902,"evm.model.tig082700000016.409",1
"GO:0031072","GO:0031072","heat shock protein binding","1/219","38/11023",0.534136737841826,0.728368278875217,0.669587680930902,"evm.model.tig082700031385.8",1
"GO:0008168","GO:0008168","methyltransferase activity","4/219","194/11023",0.540809748164747,0.730823984006415,0.671845206349757,"evm.model.tig082700000290.49/evm.model.tig082700000147.153/evm.model.tig082700000206.83/evm.model.tig082700000227.118",4
"GO:0004519","GO:0004519","endonuclease activity","2/219","92/11023",0.548834693501656,0.735046464511147,0.675726925269896,"evm.model.tig082700000016.143/evm.model.tig082700000149.67",2
"GO:0008237","GO:0008237","metallopeptidase activity","2/219","94/11023",0.560529200229336,0.741977599365428,0.682098705381551,"evm.model.tig082700000158.18/evm.model.tig082700000167.90",2
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","1/219","42/11023",0.570195563516935,0.741977599365428,0.682098705381551,"evm.model.tig082700000139.231",1
"GO:0003777","GO:0003777","microtubule motor activity","2/219","97/11023",0.577663980158526,0.741977599365428,0.682098705381551,"evm.model.tig082700000096.201/evm.model.tig082700000227.46",2
"GO:0003674","GO:0003674","molecular_function","1/219","44/11023",0.587169019113987,0.741977599365428,0.682098705381551,"evm.model.tig082700000279.44",1
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/219","44/11023",0.587169019113987,0.741977599365428,0.682098705381551,"evm.model.tig082700000127.152",1
"GO:0051213","GO:0051213","dioxygenase activity","1/219","44/11023",0.587169019113987,0.741977599365428,0.682098705381551,"evm.model.tig082700000020.163",1
"GO:0003678","GO:0003678","DNA helicase activity","1/219","45/11023",0.595403829644457,0.741977599365428,0.682098705381551,"evm.model.tig082700000162.3",1
"GO:0044877","GO:0044877","protein-containing complex binding","1/219","45/11023",0.595403829644457,0.741977599365428,0.682098705381551,"evm.model.tig082700000227.7",1
"GO:0003682","GO:0003682","chromatin binding","1/219","46/11023",0.603475114150548,0.741977599365428,0.682098705381551,"evm.model.tig082700000251.20",1
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/219","46/11023",0.603475114150548,0.741977599365428,0.682098705381551,"evm.model.tig082700000155.9",1
"GO:0004709","GO:0004709","MAP kinase kinase kinase activity","1/219","51/11023",0.641489589585343,0.782304377543101,0.719171041811552,"evm.model.tig082700000067.202",1
"GO:0009931","GO:0009931","calcium-dependent protein serine/threonine kinase activity","1/219","52/11023",0.648645420781188,0.784651718686921,0.721328948406924,"evm.model.tig082700000020.645",1
"GO:0016772","GO:0016772","transferase activity, transferring phosphorus-containing groups","2/219","112/11023",0.655968824063436,0.787162588876123,0.723637186966822,"evm.model.tig082700002117.178/evm.model.tig082700000400.23",2
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","1/219","54/11023",0.662533324585127,0.788730148315628,0.725078241609454,"evm.model.tig082700000020.645",1
"GO:0043531","GO:0043531","ADP binding","1/219","58/11023",0.688690937549605,0.813414493168825,0.74777051652713,"evm.model.tig082700000155.34",1
"GO:0004673","GO:0004673","protein histidine kinase activity","1/219","60/11023",0.701002637959584,0.821487466358887,0.755191986617644,"evm.model.tig082700002117.178",1
"GO:0008289","GO:0008289","lipid binding","1/219","61/11023",0.706975494138262,0.822064528067747,0.755722478434209,"evm.model.tig082700000287.19",1
"GO:0140359","GO:0140359","ABC-type transporter activity","2/219","128/11023",0.726302534528147,0.838041385994016,0.770409975896253,"evm.model.tig082700002117.446/evm.model.tig082700002117.447",2
"GO:0003735","GO:0003735","structural constituent of ribosome","2/219","134/11023",0.749375693991665,0.858063771746181,0.788816519991226,"evm.model.tig082700000444.1/evm.model.tig082700000169.50",2
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","2/219","142/11023",0.77753397152834,0.883561331282205,0.812256381740132,"evm.model.tig082700000096.97/evm.model.tig082700002117.359",2
"GO:0022857","GO:0022857","transmembrane transporter activity","3/219","220/11023",0.81709065229126,0.921530810854805,0.847161657698101,"evm.model.tig082700000254.39/evm.model.tig082700000153.256/evm.model.tig082700000156.15",3
"GO:0016779","GO:0016779","nucleotidyltransferase activity","1/219","87/11023",0.826710887263983,0.925422634996996,0.850739404804256,"evm.model.tig082700000071.80",1
"GO:0005516","GO:0005516","calmodulin binding","1/219","91/11023",0.840182135036457,0.933535705596064,0.858197736372522,"evm.model.tig082700000020.645",1
"GO:0016746","GO:0016746","acyltransferase activity","2/219","170/11023",0.855423179708629,0.943024939582163,0.866921172528164,"evm.model.tig082700000351.29/evm.model.tig082700000067.403",2
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity","1/219","98/11023",0.861296111485042,0.943024939582163,0.866921172528164,"evm.model.tig082700002117.178",1
"GO:0004650","GO:0004650","polygalacturonase activity","3/219","248/11023",0.874535224510471,0.949242847669758,0.872637284524479,"evm.model.tig082700000067.175/evm.model.tig082700000020.591/evm.model.tig082700000067.221",3
"GO:0003774","GO:0003774","cytoskeletal motor activity","1/219","105/11023",0.879631705507309,0.949242847669758,0.872637284524479,"evm.model.tig082700000227.46",1
"GO:0016791","GO:0016791","phosphatase activity","2/219","185/11023",0.886098870919019,0.949391647413235,0.872774075867605,"evm.model.tig082700000127.152/evm.model.tig082700000367.4",2
"GO:0016798","GO:0016798","hydrolase activity, acting on glycosyl bonds","5/219","406/11023",0.910470955719646,0.968586123106006,0.890419523697451,"evm.model.tig082700000067.175/evm.model.tig082700000020.591/evm.model.tig082700000071.537/evm.model.tig082700000067.221/evm.model.tig082700000153.173",5
"GO:0030246","GO:0030246","carbohydrate binding","5/219","423/11023",0.927217683027103,0.97884766187443,0.899852938284564,"evm.model.tig082700000169.103/evm.model.tig082700000075.230/evm.model.tig082700000071.537/evm.model.tig082700000155.9/evm.model.tig082700000387.8",5
"GO:0016881","GO:0016881","acid-amino acid ligase activity","1/219","134/11023",0.93316810432029,0.97884766187443,0.899852938284564,"evm.model.tig082700000122.302",1
"GO:0008236","GO:0008236","serine-type peptidase activity","1/219","144/11023",0.945460501882073,0.984854689460492,0.905375188205786,"evm.model.tig082700000151.240",1
"GO:0004252","GO:0004252","serine-type endopeptidase activity","1/219","165/11023",0.964431014549499,0.997687256430516,0.917172144508053,"evm.model.tig082700000016.844",1
"GO:0106310","GO:0106310","protein serine kinase activity","1/219","195/11023",0.980714015363481,0.99830639718361,0.917741319516161,"evm.model.tig082700000155.9",1
